Cluster	sample	Change	ID	Description	GeneRatio	BgRatio	pvalue	FDR	qvalue	geneID	Count
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0016798	hydrolase activity, acting on glycosyl bonds	15/496	95/12054	7.04252018115268e-06	0.000126024045346943	0.000101833671317499	Mal-A7/Mal-A1/Gal/Mal-A6/Mal-A8/Mal-A2/Mal-A4/Cht9/CG16965/Gba1a/LManI/Cht4/Mal-A3/LManII/Mal-B2	15
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0016758	transferase activity, transferring hexosyl groups	19/496	149/12054	1.1237788668181e-05	0.000191042407359077	0.000154371728547118	CG5724/CG11149/Ugt86Dd/CG5999/CG16732/CG17323/CG15661/CG10168/Ugt86Dj/CG10170/Ugt86Di/Ugt86Dg/Ugt86Dh/CG4302/Ugt86Da/CG3119/Ugt35a/Ugt86Dc/CG34451	19
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0015020	glucuronosyltransferase activity	7/496	21/12054	1.34628484368429e-05	0.000210484095469569	0.000170081575596153	CG11149/Ugt86Dd/Ugt86Dj/Ugt86Di/Ugt86Dg/Ugt86Dh/Ugt86Dc	7
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0008528	G protein-coupled peptide receptor activity	10/496	46/12054	1.36195591186192e-05	0.000210484095469569	0.000170081575596153	Dh31-R/CG13575/CNMaR/CG30340/CCKLR-17D1/SPR/PK2-R2/MsR2/AstC-R2/TkR99D	10
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0016757	transferase activity, transferring glycosyl groups	20/496	173/12054	2.87314157216207e-05	0.000424725275884827	0.000343199061937895	CG5724/CG11149/Ugt86Dd/CG5999/CG16732/Prat2/CG17323/CG15661/CG10168/Ugt86Dj/CG10170/Ugt86Di/Ugt86Dg/Ugt86Dh/CG4302/Ugt86Da/CG3119/Ugt35a/Ugt86Dc/CG34451	20
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0048037	cofactor binding	33/496	384/12054	5.07691688413772e-05	0.000719229891919511	0.000581173380157871	Cyp4e3/Cyp313a3/Cyp309a2/Cyp6w1/Cyp6a8/Cyp6g1/Cyp12a5/Cyp309a1/Cyp4p1/Cyp6d5/Cyp9b2/Cyp9b1/Cyp9f2/CREG/Cyp4d8/Cyp6a13/Cyp12b2/Cyp4ae1/Cyp6a21/Cyp6a9/CG8745/shd/CG31473/glob1/Cyp4ac3/AOX1/Cyp311a1/Cyp6a17/fa2h/CG5009/Cyp4p2/Cyp4d2/Cyp304a1	33
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0008188	neuropeptide receptor activity	9/496	44/12054	6.15413249190019e-05	0.000836962018898426	0.000676306770688821	Dh31-R/CG13575/CNMaR/CG30340/CCKLR-17D1/PK2-R2/MsR2/AstC-R2/TkR99D	9
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0004180	carboxypeptidase activity	7/496	29/12054	0.000135690637357403	0.00177441602698142	0.00143381604657013	CG17633/CG18585/CG31019/CG8560/CG8563/CG3344/CG31823	7
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0004364	glutathione transferase activity	8/496	39/12054	0.000154756042006259	0.00194877978822696	0.0015747106028707	GstD5/GstD6/CG33178/GstE1/GstD8/GstE8/GstD4/GstD2	8
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0015291	secondary active transmembrane transporter activity	14/496	116/12054	0.000285197973141443	0.00346311824528895	0.00279837108984649	CG17167/CG7912/CG1208/CG6484/CG14606/Oatp33Ea/CG13794/CG9702/CG4797/CG1698/Oatp33Eb/NKCC/Nha1/Ndae1	14
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0004190	aspartic-type endopeptidase activity	5/496	17/12054	0.000474018585187675	0.00537221063212698	0.00434101230645555	Bace/CG17283/CG31926/Pgcl/CG33128	5
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0070001	aspartic-type peptidase activity	5/496	17/12054	0.000474018585187675	0.00537221063212698	0.00434101230645555	Bace/CG17283/CG31926/Pgcl/CG33128	5
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0008235	metalloexopeptidase activity	9/496	59/12054	0.000630922681678386	0.00691979715389197	0.00559153887667432	CG8773/CG42335/CG17633/CG31445/CG18585/CG31019/CG8560/CG8563/CG31198	9
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0004620	phospholipase activity	6/496	27/12054	0.000666058801072277	0.00707687476139294	0.00571846536446922	CG15534/CG6296/CG6271/CG7365/CG15533/CG11029	6
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0022804	active transmembrane transporter activity	22/496	252/12054	0.000725865723089848	0.00733883429024191	0.00593014164010259	CG11898/CG17167/CG7912/CG1208/Mdr50/CG6484/CG10505/CG34120/CG14606/CG8908/Oatp33Ea/CG32091/CG13794/CG9702/CG4797/Mdr49/CG31793/CG1698/Oatp33Eb/NKCC/Nha1/Ndae1	22
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0008238	exopeptidase activity	12/496	99/12054	0.000733883429024191	0.00733883429024191	0.00593014164010259	CG8773/CG42335/CG17633/CG31445/CG18585/CG31019/CG8560/CG8563/CG31198/CG3344/CG11034/CG31823	12
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0016788	hydrolase activity, acting on ester bonds	34/496	467/12054	0.000888193193174557	0.00862816244798141	0.0069719826592048	CG5162/phu/CG14120/CG1774/CG6839/CG10163/CG33346/CG15534/CG6296/CG5150/mag/CG10592/CG6271/CG11426/Lip3/CG7365/CG5966/CG15739/CG2772/CG10383/CG16771/CG10116/CG9394/CG7408/CG10827/CG9449/Ptp52F/CG15533/aay/CG1882/CG11029/Alp4/CG1809/CG3635	34
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0008509	anion transmembrane transporter activity	16/496	165/12054	0.0012663820534729	0.0119602749494663	0.00966449461860895	CG7912/CG7589/Oatp33Ea/CG13794/CG8785/tadr/CG1139/CG9702/Picot/CG8034/CG8389/CG1698/Oatp33Eb/NKCC/Nha1/Ndae1	16
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0004181	metallocarboxypeptidase activity	5/496	23/12054	0.00210135921591531	0.019309787389492	0.0156032647326855	CG17633/CG18585/CG31019/CG8560/CG8563	5
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	8/496	61/12054	0.003357884512791	0.0300442298512879	0.0242772259789045	GstD5/GstD6/CG33178/GstE1/GstD8/GstE8/GstD4/GstD2	8
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0032934	sterol binding	4/496	16/12054	0.00347281642110409	0.0302758354660356	0.0244643747883446	Npc2c/Npc2d/Npc2f/Npc2e	4
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0015294	solute:cation symporter activity	8/496	63/12054	0.00411167282870555	0.0349492190439972	0.0282407002182144	CG1208/CG6484/CG14606/CG13794/CG4797/CG1698/NKCC/Ndae1	8
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0005496	steroid binding	4/496	17/12054	0.00439552344753991	0.0356427679681742	0.0288011221043142	Npc2c/Npc2d/Npc2f/Npc2e	4
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0099516	ion antiporter activity	5/496	27/12054	0.00440293016077446	0.0356427679681742	0.0288011221043142	CG17167/CG7912/CG9702/Nha1/Ndae1	5
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0015293	symporter activity	8/496	64/12054	0.00453433015543475	0.0356809531820073	0.0288319776486189	CG1208/CG6484/CG14606/CG13794/CG4797/CG1698/NKCC/Ndae1	8
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0038023	signaling receptor activity	29/496	421/12054	0.00461753511767153	0.0356809531820073	0.0288319776486189	Rh7/Dh31-R/Lerp/CG13575/CNMaR/CG30340/Ir76b/CG3277/CG7589/CG7497/mthl8/Tehao/CCKLR-17D1/CG11318/5-HT2A/SPR/PK2-R2/Ptp52F/Toll-9/mthl15/Gyc32E/mthl14/CG9380/MsR2/CG31183/InR/PGRP-SC2/AstC-R2/TkR99D	29
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0005351	carbohydrate:proton symporter activity	4/496	19/12054	0.00670700340238683	0.0489969316389988	0.0395919478568999	CG1208/CG6484/CG14606/CG4797	4
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0005402	carbohydrate:cation symporter activity	4/496	19/12054	0.00670700340238683	0.0489969316389988	0.0395919478568999	CG1208/CG6484/CG14606/CG4797	4
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0008514	organic anion transmembrane transporter activity	11/496	113/12054	0.00677310525597924	0.0489969316389988	0.0395919478568999	Oatp33Ea/CG13794/CG8785/tadr/CG1139/CG8034/CG8389/CG1698/Oatp33Eb/NKCC/Ndae1	11
Gpdh_Ldh.upregulated	Gpdh_Ldh	upregulated	GO:0005201	extracellular matrix structural constituent	5/496	30/12054	0.00702424071110503	0.0497550383703273	0.040204535649088	Muc68E/Muc55B/Muc18B/Mur18B/Muc11A	5
Ldh.upregulated	Ldh	upregulated	GO:0008236	serine-type peptidase activity	23/99	266/12054	1.33662893789791e-17	1.09021401671826e-15	7.65062467872464e-16	CG8299/CG11911/CG11912/Jon99Ci/CG10472/CG11034/Jon65Aii/iotaTry/Jon25Biii/CG16749/Jon99Fii/lambdaTry/CG18180/CG17571/Jon65Ai/Jon44E/kappaTry/CG33127/CG3734/CG18493/etaTry/CG31265/spheroide	23
Ldh.upregulated	Ldh	upregulated	GO:0017171	serine hydrolase activity	23/99	267/12054	1.45361868895768e-17	1.09021401671826e-15	7.65062467872464e-16	CG8299/CG11911/CG11912/Jon99Ci/CG10472/CG11034/Jon65Aii/iotaTry/Jon25Biii/CG16749/Jon99Fii/lambdaTry/CG18180/CG17571/Jon65Ai/Jon44E/kappaTry/CG33127/CG3734/CG18493/etaTry/CG31265/spheroide	23
Ldh.upregulated	Ldh	upregulated	GO:0004252	serine-type endopeptidase activity	20/99	243/12054	5.85819026889796e-15	2.92909513444898e-13	2.05550535750806e-13	CG8299/CG11911/CG11912/Jon99Ci/CG10472/Jon65Aii/iotaTry/Jon25Biii/CG16749/Jon99Fii/lambdaTry/CG18180/CG17571/Jon65Ai/Jon44E/kappaTry/CG33127/etaTry/CG31265/spheroide	20
Ldh.upregulated	Ldh	upregulated	GO:0004175	endopeptidase activity	23/99	403/12054	1.1323787701968e-13	4.24642038823798e-12	2.97994413209683e-12	CG8299/CG11911/CG11912/Jon99Ci/CG10472/CG7631/Jon65Aii/iotaTry/Jon25Biii/CG16749/Jon99Fii/lambdaTry/CG18180/CG17571/CG15253/Jon65Ai/Jon44E/kappaTry/CG15255/CG33127/etaTry/CG31265/spheroide	23
Ldh.upregulated	Ldh	upregulated	GO:0004181	metallocarboxypeptidase activity	6/99	23/12054	2.37474947507504e-08	7.12424842522512e-07	4.99947257910535e-07	CG18585/CG7025/CG32379/CG14820/CG17633/CG8562	6
Ldh.upregulated	Ldh	upregulated	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	9/99	88/12054	3.93135469847684e-08	9.8283867461921e-07	6.89711350609972e-07	LManIV/LManVI/LManIII/Cht9/LManV/Mal-A4/Gba1a/Mal-A3/Gal	9
Ldh.upregulated	Ldh	upregulated	GO:0016798	hydrolase activity, acting on glycosyl bonds	9/99	95/12054	7.7118078789217e-08	1.65253025976894e-06	1.15967035773259e-06	LManIV/LManVI/LManIII/Cht9/LManV/Mal-A4/Gba1a/Mal-A3/Gal	9
Ldh.upregulated	Ldh	upregulated	GO:0004180	carboxypeptidase activity	6/99	29/12054	1.07389372642977e-07	1.84310425400888e-06	1.29340649404132e-06	CG18585/CG7025/CG32379/CG14820/CG17633/CG8562	6
Ldh.upregulated	Ldh	upregulated	GO:0008238	exopeptidase activity	9/99	99/12054	1.10586255240533e-07	1.84310425400888e-06	1.29340649404132e-06	CG11034/CG18585/CG7025/CG32379/CG14820/CG17633/CG8562/CG3734/CG18493	9
Ldh.upregulated	Ldh	upregulated	GO:0015291	secondary active transmembrane transporter activity	9/99	116/12054	4.34236763691752e-07	6.51355145537628e-06	4.57091330201844e-06	CG1208/Oatp58Db/Tret1-2/CG6484/CG17167/CG7912/CG33282/CG5404/CG2930	9
Ldh.upregulated	Ldh	upregulated	GO:0015295	solute:proton symporter activity	5/99	24/12054	1.26764763629166e-06	1.72861041312499e-05	1.21305993903508e-05	CG1208/Tret1-2/CG6484/CG33282/CG2930	5
Ldh.upregulated	Ldh	upregulated	GO:0008237	metallopeptidase activity	9/99	144/12054	2.68055284559081e-06	3.35069105698852e-05	2.3513621452551e-05	CG7631/CG18585/CG7025/CG32379/CG15253/CG14820/CG17633/CG15255/CG8562	9
Ldh.upregulated	Ldh	upregulated	GO:0004035	alkaline phosphatase activity	4/99	14/12054	4.02324256091952e-06	4.31061702955663e-05	3.0249944067064e-05	CG3292/CG1809/CG10827/CG10592	4
Ldh.upregulated	Ldh	upregulated	GO:0004559	alpha-mannosidase activity	4/99	14/12054	4.02324256091952e-06	4.31061702955663e-05	3.0249944067064e-05	LManIV/LManVI/LManIII/LManV	4
Ldh.upregulated	Ldh	upregulated	GO:0015923	mannosidase activity	4/99	15/12054	5.45170615341239e-06	5.45170615341239e-05	3.82575870414904e-05	LManIV/LManVI/LManIII/LManV	4
Ldh.upregulated	Ldh	upregulated	GO:0008235	metalloexopeptidase activity	6/99	59/12054	8.35131925605325e-06	7.82936180254992e-05	5.49428898424556e-05	CG18585/CG7025/CG32379/CG14820/CG17633/CG8562	6
Ldh.upregulated	Ldh	upregulated	GO:0005351	carbohydrate:proton symporter activity	4/99	19/12054	1.50945326833272e-05	0.00012578777236106	8.82721209551298e-05	CG1208/Tret1-2/CG6484/CG33282	4
Ldh.upregulated	Ldh	upregulated	GO:0005402	carbohydrate:cation symporter activity	4/99	19/12054	1.50945326833272e-05	0.00012578777236106	8.82721209551298e-05	CG1208/Tret1-2/CG6484/CG33282	4
Ldh.upregulated	Ldh	upregulated	GO:0015144	carbohydrate transmembrane transporter activity	4/99	22/12054	2.79533043758733e-05	0.000220683981914789	0.000154865952220905	CG1208/Tret1-2/CG6484/CG33282	4
Ldh.upregulated	Ldh	upregulated	GO:0022804	active transmembrane transporter activity	10/99	252/12054	4.0616681373047e-05	0.000304625110297852	0.000213772007226563	CG1208/Oatp58Db/Tret1-2/CG6484/CG17167/CG10505/CG7912/CG33282/CG5404/CG2930	10
Ldh.upregulated	Ldh	upregulated	GO:0030246	carbohydrate binding	7/99	124/12054	6.99569507948555e-05	0.000499692505677539	0.00035066140749301	LManIV/LManVI/LManIII/LManV/CG9394/lectin-37Db/PH4alphaSG2	7
Ldh.upregulated	Ldh	upregulated	GO:0015294	solute:cation symporter activity	5/99	63/12054	0.000162739655882918	0.00110958856283808	0.000778658640588124	CG1208/Tret1-2/CG6484/CG33282/CG2930	5
Ldh.upregulated	Ldh	upregulated	GO:0015293	symporter activity	5/99	64/12054	0.000175391791013273	0.0011438595066083	0.000802708425690038	CG1208/Tret1-2/CG6484/CG33282/CG2930	5
Ldh.upregulated	Ldh	upregulated	GO:0016298	lipase activity	5/99	71/12054	0.000286240610204572	0.00178900381377858	0.00125544127282707	CG2772/CG6296/CG15533/CG17191/CG10116	5
Ldh.upregulated	Ldh	upregulated	GO:0008239	dipeptidyl-peptidase activity	3/99	18/12054	0.000400951941881839	0.00240571165129103	0.00168821870266037	CG11034/CG3734/CG18493	3
Ldh.upregulated	Ldh	upregulated	GO:0016788	hydrolase activity, acting on ester bonds	12/99	467/12054	0.000429814486485544	0.00247969896049352	0.00174013962139896	CG3819/CG2772/CG3292/CG9394/CG6296/CG1809/CG10827/CG10592/CG15533/CG17191/CG10116/CG9452	12
Ldh.upregulated	Ldh	upregulated	GO:0004620	phospholipase activity	3/99	27/12054	0.00136225158899006	0.00729777636958959	0.00512124657515059	CG6296/CG15533/CG17191	3
Ldh.upregulated	Ldh	upregulated	GO:0099516	ion antiporter activity	3/99	27/12054	0.00136225158899006	0.00729777636958959	0.00512124657515059	CG17167/CG7912/CG5404	3
Ldh.upregulated	Ldh	upregulated	GO:0042578	phosphoric ester hydrolase activity	7/99	209/12054	0.00164824595919561	0.00852541013377037	0.00598274395352307	CG3292/CG9394/CG1809/CG10827/CG10592/CG15533/CG9452	7
Ldh.upregulated	Ldh	upregulated	GO:0015078	proton transmembrane transporter activity	5/99	110/12054	0.00209228237807691	0.0104614118903845	0.00734134167746284	CG1208/Tret1-2/CG6484/CG33282/CG2930	5
Ldh.upregulated	Ldh	upregulated	GO:0032450	maltose alpha-glucosidase activity	2/99	10/12054	0.00287869328997007	0.013812651162543	0.00969308853511788	Mal-A4/Mal-A3	2
Ldh.upregulated	Ldh	upregulated	GO:0008061	chitin binding	5/99	119/12054	0.00294669891467583	0.013812651162543	0.00969308853511788	Cht9/CG7248/CG13312/CG14247/CG4835	5
Ldh.upregulated	Ldh	upregulated	GO:0090599	alpha-glucosidase activity	2/99	12/12054	0.00417713255254133	0.0189869661479151	0.0133241867704668	Mal-A4/Mal-A3	2
Ldh.upregulated	Ldh	upregulated	GO:0015297	antiporter activity	3/99	41/12054	0.00456916862175745	0.0201580968606947	0.014146032884698	CG17167/CG7912/CG5404	3
Ldh.upregulated	Ldh	upregulated	GO:0015301	anion:anion antiporter activity	2/99	15/12054	0.00653975814002056	0.0272489922500857	0.0191220998246215	CG7912/CG5404	2
Ldh.upregulated	Ldh	upregulated	GO:0015926	glucosidase activity	2/99	15/12054	0.00653975814002056	0.0272489922500857	0.0191220998246215	Mal-A4/Mal-A3	2
Ldh.upregulated	Ldh	upregulated	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	6/99	208/12054	0.00728424454385775	0.0293456388929074	0.0205934308020403	CG5892/CG10659/CG9459/CG1942/CG3106/Glyat	6
Ldh.upregulated	Ldh	upregulated	GO:0015116	sulfate transmembrane transporter activity	2/99	16/12054	0.00743422851953655	0.0293456388929074	0.0205934308020403	CG7912/CG5404	2
Ldh.upregulated	Ldh	upregulated	GO:0016746	transferase activity, transferring acyl groups	6/99	226/12054	0.0107225621642573	0.0412406237086821	0.0289407885674962	CG5892/CG10659/CG9459/CG1942/CG3106/Glyat	6
Ldh.upregulated	Ldh	upregulated	GO:0004177	aminopeptidase activity	3/99	57/12054	0.0114124212967524	0.0427965798628216	0.0300326876230327	CG11034/CG3734/CG18493	3
Ldh.upregulated	Ldh	upregulated	GO:0015077	monovalent inorganic cation transmembrane transporter activity	6/99	237/12054	0.0133183790814441	0.0487257771272343	0.0341935278085855	CG1208/Tret1-2/CG6484/CG17167/CG33282/CG2930	6
