gene_id	gene_name	chr	start	end	strand	gene_biotype	logFC	logCPM	F	PValue	FDR	Change	JTEN013_Delta_1	JTEN014_Delta_2	JTEN015_Delta_3	JTEN016_Delta_4	JTEN017_Pre_1	JTEN018_Pre_2	JTEN019_Pre_3	JTEN020_Pre_4
FBgn0037290	CG1124	3R	4965445	4968485	+	protein_coding	1.08404425926301	5.029069317577	9.69535872454894	0.0131441969664367	0.0941970398413015	unchanged	80.0330970456397	34.6130716610432	38.6975828364242	22.7378961834018	24.8199863270627	23.768313268242	17.2665087499541	18.0448772930554
FBgn0035743	CG15829	3L	7128903	7129673	+	protein_coding	1.0821934788834	6.13634086542487	9.55425787805095	0.013623471825238	0.0959679330893045	unchanged	41.1598784806147	108.852807535704	147.218108083052	79.0750943163838	58.9992992404641	42.5896331050556	38.8709088607342	40.8771710107989
FBgn0000473	Cyp6a2	2R	6779749	6781491	-	protein_coding	1.07982605069827	3.7673350558941	45.7766642086018	0.000101859505912996	0.00862643041233949	upregulated	18.070190552465	22.5611664865853	19.0626318181703	13.0438377659247	9.71474405164269	8.87047098049223	8.25049925490419	8.0404045081301
FBgn0038525	CG14329	3R	17609359	17610533	+	protein_coding	1.07829054038308	1.24959741695866	2.13873102594014	0.179179110883673	0.386643752740003	unchanged	8.92355089010617	1.59085148302845	0.704392861641397	1.31961004635814	1.421669861216	0.9097918954351	1.82871890701485	1.71855974219575
FBgn0039030	CG6660	3R	22923352	22924525	+	protein_coding	1.07314689820176	2.88298056260656	10.7485857004046	0.0101555545673637	0.0817985197966771	unchanged	6.74843536064279	8.43633362212056	7.44014960108726	16.4443713469245	4.44271831630001	2.89996166669938	6.16661026784076	5.27843349388694
FBgn0051446	CG31446	3R	15693086	15694194	+	protein_coding	1.07158346395859	4.03756140289376	9.87714284233298	0.0125571939697655	0.0920369707696363	unchanged	14.8911755478647	15.3782310026083	29.9366966197594	27.0012517177896	16.2899671597667	7.05088718962203	11.6527669888853	7.30387890433193
FBgn0030590	CG9518	X	14862989	14871181	-	protein_coding	1.07079002048276	1.76068882126756	4.8221723455187	0.057064656070579	0.202862444240092	unchanged	9.09086746929566	4.2422706214092	2.20122769262937	2.33469469740286	1.89555981495467	1.64899781047612	1.5310204802915	3.49849661804134
FBgn0050047	CG30047	2R	12351793	12355413	+	protein_coding	1.06716526277183	5.02525787556533	116.221788222705	2.74609721537271e-06	0.00177363553897885	upregulated	39.9328902332251	46.0864853871272	46.8421252991529	41.3139452975202	18.3632357073734	22.2899014381599	20.2434930171876	23.446065054242
FBgn0032615	CG6012	2L	16860029	16861489	-	protein_coding	1.06555045356014	1.34500031593343	9.36721606992659	0.0142927610906773	0.0979452208959276	unchanged	3.29055939072665	2.98887248326557	1.76098215410349	5.07542325522361	1.65861483808534	1.93330777779959	1.82871890701485	0.859279871097874
FBgn0038076	Cyp313a4	3R	12679279	12681375	-	protein_coding	1.06243337884927	0.962383361601292	4.49177044326871	0.0645067536327019	0.216996351575632	unchanged	2.84438184622134	1.44622862093495	4.40245538525873	1.06583888359696	0.770071174825335	0.796067908505713	1.19079370689339	2.02544541044499
FBgn0036781	CG13699	3L	18154897	18162522	-	protein_coding	1.06223996761184	2.0752530404719	3.00412416998784	0.118649201342722	0.30462629731073	unchanged	4.90795298955839	7.80963455304875	6.64770763174068	2.58846586016404	1.89555981495467	1.19410186275857	1.02068032019433	6.69010756783345
FBgn0261560	Thor	2L	3478434	3479612	+	protein_coding	1.05783321419579	7.06152128886742	2.38541513296433	0.158427592801067	0.359216645379086	unchanged	71.1653183485967	115.264421088516	465.119411452585	53.1904357147434	147.616720589595	62.8893647719513	74.2970216408125	63.9549732631417
FBgn0036289	CG10657	3L	12491830	12497216	-	protein_coding	1.05631043185758	3.76477205809967	4.80600657851832	0.0574026810568477	0.203678770892027	unchanged	40.6021565499831	15.3782310026083	9.24515630904334	7.71464334793988	9.77398029586002	8.01754107852182	7.6551024014575	9.8203413839757
FBgn0036568	ATPsynbetaL	3L	16097834	16100088	+	protein_coding	1.05500593497057	1.50906606043025	1.68016330938559	0.228602546547746	0.443889273961744	unchanged	1.17121605432643	1.20519051744579	10.8300402477365	0.964330418492485	1.243961128564	2.44506571898183	1.95630394703914	1.41167407394651
FBgn0035957	CG5144	3L	9047439	9048724	+	protein_coding	1.05318596150813	0.115275791484844	6.97057857904362	0.0279365569698121	0.137802567888324	unchanged	1.17121605432643	0.771321931165309	2.33330135418713	0.862821953388013	0.473889953738668	0.739205915041019	0.637925200121458	0.675148470148329
FBgn0039651	Cyt-c1L	3R	29202660	29204133	-	protein_coding	1.05011484246304	0.322328596998448	2.17633203618592	0.175791274989377	0.382689495626758	unchanged	0.501949737568472	0.723114310467477	4.09428350829062	0.558296558074597	0.770071174825335	0.852929901970406	0.76551024014575	0.552394202848633
FBgn0262811	CG43182	X	353067	353317	+	protein_coding	1.04922698983821	2.93376486801893	7.33744388791639	0.0250254134745436	0.129048214992981	unchanged	18.7952290622861	9.54510889817069	8.23259157043383	3.95883013907441	5.15355324690801	4.94699343142836	4.84823152092308	4.78741642468815
FBgn0262683	CG43153	2L	11521765	11522776	-	protein_coding	1.04856866765152	3.65217351008693	4.68366462584694	0.0600446971405579	0.208911516728746	unchanged	7.75233483577974	14.5104938300474	33.8108573587871	9.74481265002933	13.0912099720307	6.65285323536917	6.84706381463698	6.07633623133496
FBgn0039203	CG13618	3R	24524794	24527533	+	protein_coding	1.04849513414217	2.18869336842753	9.33724328079605	0.0144037793309583	0.0981368349056085	unchanged	9.59281720686413	4.14585538001353	7.17600227797173	2.89299125547746	2.84333972243201	2.55878970591122	3.23215434728205	3.00747954884256
FBgn0034439	CG10062	2R	19375313	19380174	+	protein_coding	1.04444945047821	4.3742639193151	37.4116395730652	0.000211791478221139	0.0121591840885403	upregulated	23.1454601212129	25.1161703835704	34.1190292357552	27.508794043312	17.4746920441134	12.6802245426267	12.3757488823563	11.6616553934711
FBgn0083005	snoRNA:Psi28S-1175a	2R	22607085	22607220	+	snoRNA	1.04420904215248	0.455515483543621	10.5884934967633	0.0105509027604661	0.0836784567357306	unchanged	2.4539764947792	1.88009720721544	1.01256473860951	1.47187274401485	0.473889953738668	0.966653888899794	0.935623626844805	0.920657004747722
FBgn0043841	vir-1	2L	12403270	12423439	-	protein_coding	1.04330478494131	6.41060456271772	17.16601651816	0.00276849833851955	0.0420413120670374	upregulated	79.0291975705028	96.2224109128722	179.223958733883	96.7883214771142	59.6508979268548	47.5934885299487	54.8190388637706	61.3771336498481
FBgn0261349	Mst36Fb	2L	18673363	18675094	-	protein_coding	1.04012191650935	-0.141287159764961	4.7352396427473	0.0589125561626282	0.206720742360137	unchanged	0.669266316757963	0.915944793258804	2.0691540310716	0.507542325522361	0.355417465304001	0.45489594771755	0.637925200121458	0.613771336498481
FBgn0003060	CG9757	3R	13611583	13612433	-	protein_coding	1.03413357929151	6.39316687454099	1.74077006802197	0.221083077393367	0.434810830374079	unchanged	77.0213986202289	78.8676674616528	270.88307985497	15.0740070680141	102.537938740204	63.0030887588807	33.1721104063158	22.8322937177435
FBgn0039051	CG17109	3R	23095690	23097240	+	protein_coding	1.0286245474003	5.54946746384267	13.4387333300811	0.00560485223166547	0.0606497832063152	unchanged	39.1520795303408	56.2582933543697	97.6904849988913	54.2055203657881	36.1933452167907	26.3271029741532	36.4042647535979	24.7349848608888
FBgn0250835	CG15394	2L	2591869	2592773	+	protein_coding	1.02666801055871	3.63846690943994	6.65357770376976	0.0308001417765252	0.145758083101231	unchanged	9.6485893999273	11.2323756225948	32.754268066325	11.2674396265964	7.52300301560135	7.05088718962203	8.93095280170041	9.14519291382737
FBgn0051265	CG31265	3R	17128212	17129120	+	protein_coding	1.02301208430153	5.2089456424594	80.1538079054616	1.2047670630245e-05	0.00322928421653337	upregulated	47.4621362967522	48.8825273876014	50.1879913919495	49.4853767384302	28.0779797590161	27.6349288238412	20.4561347505614	21.6661281783964
FBgn0030729	CG12507	X	16265242	16266537	-	protein_coding	1.01723728104445	-0.588278065119788	10.9954829954861	0.00958119127941081	0.0790199766013019	unchanged	0.948127282073781	0.771321931165309	0.66036830778881	0.609050790626833	0.473889953738668	0.284309967323469	0.255170080048583	0.491017069198785
FBgn0035693	CG8219	3L	6200473	6203776	+	protein_coding	1.0160509141852	0.672245797712833	1.69194956147266	0.227113000883935	0.44241013216486	unchanged	0.725038509821126	0.723114310467477	5.63514289313118	0.507542325522361	1.30319737278134	0.739205915041019	0.893095280170041	0.98203413839757
FBgn0023496	Lip1	2L	10699408	10701544	-	protein_coding	1.01576951135678	1.73820400661609	1.26021042653754	0.291971068892979	0.510961731742599	unchanged	3.01169842541083	12.0036975537601	1.27671206172503	0.964330418492485	0.829307419042668	1.19410186275857	1.0632086668691	5.58531916213618
FBgn0030774	spheroide	X	16700446	16701972	-	protein_coding	1.01372374310512	4.09123095827573	73.6915975178075	1.67321944886118e-05	0.00395441018737332	upregulated	19.5202675721072	21.6452216933265	23.0688662187558	25.5293789737747	10.7809964475547	12.623362549162	11.9079370689339	9.75896425032585
FBgn0028491	CG2930	X	3868973	3880379	+	protein_coding	1.01157975170799	5.71719560203806	44.4161321924728	0.000113802701074463	0.00918778994455863	upregulated	56.2183706076689	57.5116914925133	84.9673889354935	78.9228316187271	36.4302901936601	36.1073658500805	33.0019970196168	34.4939491112146
FBgn0052364	tut	3L	8209577	8210743	-	protein_coding	1.00947320604043	0.605158430882591	4.99763652414522	0.0535525669000265	0.196384750299813	unchanged	1.2269882473896	1.59085148302845	2.90562055427076	1.67488967422379	1.00701615169467	1.59213581701143	0.340226773398111	0.859279871097874
FBgn0038114	CG11670	3R	13042050	13044086	+	protein_coding	1.00842628992728	1.96275833233782	4.53475564357356	0.0634716734672048	0.214772846630679	unchanged	2.90015403928451	2.84424962117208	10.4338192630632	3.55279627865653	3.37646592038801	1.53527382354673	2.5942291471606	2.57783961329362
FBgn0083009	snoRNA:Psi28S-1135d	X	17146074	17146215	-	snoRNA	1.00657053881305	-0.498230258973804	2.75344037013023	0.132985467477257	0.325649380076298	unchanged	0.836582895947453	1.15698289674796	0.176098215410349	1.06583888359696	0.118472488434667	0.284309967323469	0.510340160097167	0.675148470148329
FBgn0063386	snoRNA:Me18S-A28a	2R	17703102	17703168	+	snoRNA	1.00329879865581	-0.745180819581657	3.47280222347762	0.0968035285058522	0.272654037497813	unchanged	0.948127282073781	0.674906689769645	0.176098215410349	0.862821953388013	0.355417465304001	0.170585980394081	0.255170080048583	0.552394202848633
FBgn0040723	CG5011	2L	1200671	1201220	+	protein_coding	1.00250203077913	3.15494008417522	3.32185685489841	0.10322603907018	0.282320565977927	unchanged	5.68876369244268	9.01482507049454	25.710339449911	5.43070288308926	10.0109252727294	4.71954545756958	4.5930614408745	4.23502222183952
FBgn0037126	CG14567	3L	21737706	21738430	-	protein_coding	1.00214461336333	3.03635060700946	4.30318256675232	0.0693093560529052	0.226511079239896	unchanged	5.74453588550585	8.14708789793357	23.4210626495765	4.87240632501466	4.91660827003868	5.17444140528713	5.23098664099596	6.32184476593436
FBgn0033252	CG12769	2R	8052080	8065554	-	protein_coding	1.0016616930504	3.88754304433544	4.72555955580646	0.0591229755960716	0.207110789766035	unchanged	41.7176004112463	10.7020917949187	14.5281027713538	11.2674396265964	9.12238160946935	12.2253285949092	6.03902522781647	12.0299181953702
FBgn0086671	snoRNA:Psi28S-2876	X	17144831	17144970	-	snoRNA	0.999682927769617	-0.389863637677444	4.84177720375183	0.0566580874376054	0.202299991089973	unchanged	1.00389947513694	1.15698289674796	0.440245538525873	0.913576185940249	0.177708732652	0.568619934646937	0.297698426723347	0.736525603798178
FBgn0039818	CG11318	3R	31106362	31109191	-	protein_coding	0.997825291160077	2.21805396132488	11.0999442329778	0.00935034241420247	0.0781135315346551	unchanged	4.07137009361094	4.48330872489836	10.1696719399477	5.02466902267137	3.19875718773601	2.84309967323469	3.10456930725776	3.00747954884256
FBgn0000422	Ddc	2L	19116483	19120306	-	protein_coding	0.997200561261891	3.83931777682717	2.51100376305688	0.149078218287651	0.346859927867557	unchanged	14.9469477409278	7.95425741514224	45.9176096682486	5.12617748777584	9.71474405164269	7.22147317001611	13.0136740824777	8.10178164177995
FBgn0031940	CG7214	2L	7743682	7744839	-	protein_coding	0.99469961572109	2.67332297182393	2.54641476777791	0.14657400414134	0.343936366665896	unchanged	3.12324281153716	5.68849924234415	20.2953193260428	3.34977934844758	6.39751437547201	4.09406352945795	3.61490946735493	2.70059388059332
FBgn0038394	CG10264	3R	16043498	16044832	+	protein_coding	0.991846599677204	1.65193499727261	1.55977406708562	0.24462040044212	0.459983875773334	unchanged	6.02339685082166	7.85784217374658	0.704392861641397	1.67488967422379	2.90257596664934	1.13723986929387	0.510340160097167	3.74400515264074
FBgn0034770	Obp58d	2R	22706934	22707772	+	protein_coding	0.991441242086548	-0.123243763195725	9.66802279827747	0.0132353920598611	0.094262261575882	unchanged	1.50584921270542	1.30160575884146	0.616343753936222	0.913576185940249	0.651598686390668	0.625481928111631	0.425283466747639	0.491017069198785
FBgn0031426	CG18641	2L	2410624	2415322	-	protein_coding	0.991250402335032	2.09963001978825	4.34753407630571	0.0681401624710738	0.224010035465392	unchanged	7.52924606352708	4.62793158699185	7.74832147805537	2.08092353464168	2.07326854760667	1.99016977126428	1.95630394703914	5.27843349388694
FBgn0038148	CG14377	3R	13397835	13398583	+	protein_coding	0.990878749483796	2.98253845118382	3.27232715764738	0.10545245542551	0.285417798275836	unchanged	5.24258614793737	8.24350313932923	22.8927680033454	4.11109283673112	5.33126197956001	7.39205915041019	5.10340160097167	3.06885668249241
FBgn0039789	CG9717	3R	30584020	30587302	-	protein_coding	0.990807261875986	5.90861109555752	6.83319392406938	0.0291348583096945	0.14073944224227	unchanged	51.4777341973	51.003662698306	156.023018853569	54.9160796215194	46.0857980010854	37.9269496409507	37.637586807166	39.8951368724013
FBgn0034301	CG5756	2R	18101061	18108389	-	protein_coding	0.98811610872022	3.1036235807277	1.40305023083264	0.267913016684474	0.485977376587213	unchanged	4.96372518262156	32.3473134882451	3.74208707746992	4.00958437162665	3.55417465304001	3.07054764709346	2.93445592055871	13.4415922693167
FBgn0085205	CG34176	2L	4004080	4004480	+	protein_coding	0.985880065238401	3.13116799438035	9.22246903371396	0.0148389378648135	0.0995555447559021	unchanged	7.8081070288429	10.027185105149	19.6349510182539	7.71464334793988	7.16758555029735	6.25481928111631	5.23098664099596	4.66466215738846
FBgn0037547	CG7910	3R	8087252	8089526	+	protein_coding	0.984327649908986	2.73472387219666	11.049297347443	0.00946139507306304	0.0786597398914187	unchanged	4.40600325198992	8.1952955186314	9.06905809363299	12.688558138059	4.44271831630001	3.29799562095224	4.76317482757355	5.15567922658724
FBgn0036419	CG13482	3L	14329346	14329885	+	protein_coding	0.982360926116487	3.46257563792678	2.31237982082985	0.164222984782717	0.367492491282935	unchanged	4.51754763811625	12.1483204158536	34.5152502204285	5.32919441798479	12.261902552988	5.91364732032815	5.44362837436978	5.89220483038542
FBgn0051041	CG31041	3R	29590070	29590906	-	protein_coding	0.980971913162054	1.47873750709057	4.7080109775944	0.0595068644963091	0.207821540285522	unchanged	3.17901500460032	3.32632582815039	5.63514289313118	1.8271523718805	3.49493840882267	1.13723986929387	1.44596378694197	1.16616553934711
FBgn0039251	Trf4-2	3R	24925216	24927085	+	protein_coding	0.979762315318597	0.776551959811883	2.21951427596185	0.172005172656581	0.378272282237307	unchanged	1.00389947513694	1.15698289674796	5.41502012386824	0.609050790626833	0.888543663260002	1.25096385622326	1.10573701354386	1.04341127204742
FBgn0033174	CG11125	2R	7447473	7449995	+	protein_coding	0.975041198295166	1.07706813530302	2.47851214183771	0.151425729173166	0.350074605207047	unchanged	1.56162140576858	1.34981337953929	6.42758486247775	0.913576185940249	1.65861483808534	1.70585980394081	1.10573701354386	0.920657004747722
FBgn0019940	Rh6	3R	15483158	15484699	+	protein_coding	0.974730296601322	0.827156877500297	20.1939420146331	0.00168355495284511	0.0331203904512179	unchanged	2.62129307396869	2.31396579349593	2.11317858492419	1.72564390677603	1.54014234965067	1.08037787582918	0.978151973519569	0.920657004747722
FBgn0033222	CG12824	2R	7790368	7791170	+	protein_coding	0.972569911119895	2.42508227741253	10.3153004043997	0.0112706869511587	0.0863759311933163	unchanged	4.62909202424258	6.94189738048778	11.0061384631468	4.82165209246243	3.73188338569201	3.58230558827571	2.67928584051012	4.29639935548937
FBgn0033792	CG13325	2R	13110769	13126014	+	protein_coding	0.971349801878389	0.807462995373086	2.96677851681377	0.120653069583545	0.30736597518367	unchanged	1.11544386126327	1.59085148302845	4.79867636993202	0.913576185940249	1.65861483808534	1.08037787582918	0.680453546796222	1.04341127204742
FBgn0039629	CG11842	3R	29052680	29053913	+	protein_coding	0.970099228711083	1.39426847579637	2.0279002175104	0.189687617752496	0.398664193991112	unchanged	1.67316579189491	1.01236003465447	8.76088621666488	1.42111851146261	2.19174103604134	1.19410186275857	1.70113386699056	1.71855974219575
FBgn0259992	CG42489	3R	8653802	8654766	-	protein_coding	0.970061507164894	2.08635850446577	36.1925451903635	0.00023830229054458	0.0131593596813119	unchanged	5.24258614793737	5.83312210443765	5.41502012386824	5.22768595288032	3.25799343195334	2.61565169937591	2.08388898706343	3.3143652170918
FBgn0035781	CG8560	3L	7402332	7404181	-	protein_coding	0.967757670447709	7.63141131467887	9.40899165873629	0.0141397937816577	0.097674217205649	unchanged	187.115707726914	210.667302449525	382.045078332753	255.598315133061	216.15305514905	100.30455647172	127.287341597568	96.1165912956622
FBgn0263081	CG43349	2L	1200205	1200663	+	protein_coding	0.966079900684344	3.22258886417172	2.39345783225522	0.157806038730551	0.358715410876084	unchanged	5.46567492019003	9.2558631739837	28.6599845580343	4.2126013018356	11.0771776686414	4.5489594771755	4.72064648089879	4.78741642468815
FBgn0015572	alpha-Est4	3R	7536687	7538615	-	protein_coding	0.965359249546671	4.28558151411373	30.9015539781054	0.000414366828351765	0.0169923285880442	unchanged	18.1259627455282	22.9950350728658	30.5530403736956	29.7419802756103	14.21669861216	11.7704326471916	13.9492977093226	12.8891980664681
FBgn0046879	Obp56c	2R	19699995	19701124	-	protein_coding	0.964159717994898	1.83352939837103	16.0784510934089	0.00336096269780846	0.0464955669600437	unchanged	4.79640860343207	5.68849924234415	4.00623440058545	3.654304743761	3.43570216460534	1.59213581701143	2.12641733373819	2.27095394504438
FBgn0033588	CG13228	2R	11233995	11234465	+	protein_coding	0.963799150914212	3.51141889742644	4.71940173167652	0.0592573251340097	0.207410893088615	unchanged	10.9313498403801	9.64152413956636	30.6851140352534	7.25785525496976	7.64147550403602	9.15478094781569	8.20797090822943	5.70807342943588
FBgn0037934	CG6830	3R	11680972	11684342	-	protein_coding	0.961011017946984	5.20413218858587	4.91859918143026	0.0550997694874792	0.199061717685943	unchanged	26.7148804772553	34.3238259368562	98.3068287528275	31.2138530196252	35.3640377977481	20.5271796407544	23.4756473644697	21.0523568418979
FBgn0030846	CG12992	X	17588865	17591706	+	protein_coding	0.958053203834425	0.498086693204477	2.65994213920304	0.138908645170608	0.33398835253445	unchanged	0.948127282073781	0.964152413956636	3.91818529288027	0.812067720835777	0.533126197956001	1.36468784315265	0.935623626844805	0.675148470148329
FBgn0031732	CG11149	2L	5718121	5720899	-	protein_coding	0.956809198849493	2.14108466048497	7.72206025914559	0.0223686804747403	0.121598076815342	unchanged	3.40210377685298	4.14585538001353	9.28918086289592	5.43070288308926	3.79111962990934	2.95682366016407	3.062040960583	1.90269114314529
FBgn0030928	CG15044	X	18491185	18492006	-	protein_coding	0.953815287657432	3.64896692280244	13.2508220190236	0.005827100501272	0.0622340591455522	unchanged	11.8237049293907	13.3053033126016	25.2700939113851	14.2111851146261	10.9587051802067	7.73323111119835	7.57004570810797	7.79489597353071
FBgn0030775	CG9673	X	16702786	16703884	-	protein_coding	0.950155121533302	6.14524149882368	41.6568940328662	0.000143814374497428	0.00994988170839766	unchanged	74.7905108977023	80.7477646688682	106.275273000146	106.888413755009	45.8488530242161	56.3502355235115	46.9512947289393	44.6825532970894
FBgn0267339	p38c	3R	24149020	24150203	-	protein_coding	0.948711280195975	1.36383178996744	4.02905321536446	0.0771314769595999	0.23957820345672	unchanged	1.61739359883174	3.13349534535907	5.98733932395187	1.92866083698497	2.84333972243201	1.08037787582918	1.36090709359244	1.47305120759636
FBgn0037763	CG16904	3R	9815928	9816979	-	protein_coding	0.948026498628451	3.01356930707394	11.3822864431557	0.0087600303009975	0.0757541030380821	unchanged	7.58501825659024	10.4128460707317	8.05649335502348	15.5815493935365	5.27202573534268	3.35485761441693	6.71947877461269	6.5059761668839
FBgn0039742	CG15528	3R	30048635	30052112	-	protein_coding	0.945794532192283	0.383028298082991	4.28344209635405	0.0698379435295184	0.226947001932903	unchanged	0.725038509821126	1.92830482791327	2.46537501574489	1.01508465104472	1.18472488434667	0.796067908505713	0.893095280170041	0.368262801899089
FBgn0034429	AANATL4	2R	19289109	19289852	+	protein_coding	0.945651021544642	4.29602570802236	19.9984160664486	0.00173555296680756	0.0334648668386509	unchanged	30.5631617986136	26.7070218665988	23.465087203429	21.4690403695959	9.41856283055602	10.405744804039	17.649263870027	16.2035632835599
FBgn0051259	CG31259	3R	8523944	8526667	+	protein_coding	0.94498633694842	3.83664258882231	28.5838045025419	0.000541096250321061	0.0191947214493952	unchanged	14.5007701964225	15.9567224509823	19.3708036951384	24.0575062297599	7.99689296934002	9.55281490206855	10.5470299753414	10.8637526560231
FBgn0036348	CG17687	3L	13349165	13354940	+	protein_coding	0.944631686732125	1.6885399430061	30.718712229123	0.00042293061809733	0.0170060895230265	unchanged	4.07137009361094	3.51915631094172	5.1948973546053	3.40053358099982	2.25097728025867	1.99016977126428	2.21147402708772	2.08682254409484
FBgn0035286	CG13924	3L	1870019	1871564	+	protein_coding	0.941001731241829	2.36949626506191	23.9954829365845	0.000969450231793303	0.025797937553617	unchanged	5.52144711325319	7.1347278632791	5.81124110854153	7.91766027814883	3.55417465304001	3.12740964055816	2.67928584051012	4.60328502373861
FBgn0051233	CG31233	3R	21749853	21753237	+	protein_coding	0.940043132899791	7.94986769601917	25.5737726732264	0.000786063148453271	0.023142953208308	unchanged	257.109810021184	251.595572421984	323.360348047254	455.366974458662	158.456953281367	175.817283792833	167.093874085147	179.957755861355
FBgn0020258	ppk	2L	14378218	14381172	-	protein_coding	0.933989850489097	1.01655631330376	11.3324009042718	0.00886089364495183	0.0759904356240102	unchanged	1.95202675721072	2.84424962117208	2.11317858492419	3.04525395313416	1.18472488434667	0.739205915041019	1.78619056034008	1.5344283412462
FBgn0051004	mesh	3R	31178389	31195762	-	protein_coding	0.93303916898664	6.62975916072865	13.3841438282728	0.0056683186147277	0.0610044285079811	unchanged	92.6376126779147	126.882457676693	195.777190982456	97.3466180351888	87.0772789994802	56.5208215039056	66.1741074259326	63.9549732631417
FBgn0027586	CG5867	2L	13236494	13239297	+	protein_coding	0.931290435095203	1.07960057061032	1.59977899548865	0.239129998364618	0.455179481138324	unchanged	1.39430482657909	0.723114310467477	7.13197772411915	0.862821953388013	1.54014234965067	1.64899781047612	1.48849213361674	0.797902737448026
FBgn0265186	CG44251	2R	12948348	12952293	-	protein_coding	0.930795942743255	3.5703875760405	12.9390699455857	0.0062204323798958	0.0640557335253364	unchanged	9.92745036524311	16.2941757958671	22.6726452340825	11.9779988823277	9.71474405164269	6.65285323536917	8.33555594825372	7.85627310718056
FBgn0038482	CG4053	3R	17131211	17132198	-	protein_coding	0.92976999874204	4.31463947897361	72.7349027798151	1.76047455471711e-05	0.00402520929271837	unchanged	25.2648034576131	24.5376789351964	25.1380202498274	28.0163363688343	15.0460060312027	15.1821522550732	13.3113725092011	11.2320154579222
FBgn0082919	snoRNA:Or-CD4	2R	14624253	14624330	+	snoRNA	0.927190189954823	0.619071234552264	5.32980378898802	0.0476188161201409	0.184143182623704	unchanged	2.17511552946338	2.16934293140243	1.14463840016727	1.97941506953721	0.296181221086667	0.966653888899794	1.36090709359244	1.28891980664681
FBgn0033593	Listericin	2R	11241745	11242194	-	protein_coding	0.926106512030638	2.32036554950906	2.18049727725969	0.175421265341774	0.382367297203521	unchanged	3.12324281153716	2.79604200047424	15.892863940784	3.04525395313416	2.84333972243201	5.11757941182244	2.12641733373819	3.43711948439149
FBgn0031515	CG9664	2L	3291245	3294706	-	protein_coding	0.923087758291691	1.24989967475058	8.34033918778462	0.0187936398296477	0.111803734522991	unchanged	1.61739359883174	2.26575817279809	3.69806252361733	4.11109283673112	1.18472488434667	1.93330777779959	1.44596378694197	1.71855974219575
FBgn0267967	corolla	X	17629791	17632047	-	protein_coding	0.923077535326295	0.434464011292304	2.86934483302448	0.126092106719547	0.315380392335172	unchanged	0.836582895947453	0.964152413956636	3.43391520050181	1.06583888359696	0.592362442173335	1.47841183008204	0.680453546796222	0.675148470148329
FBgn0038866	CG5810	3R	21163778	21165161	+	protein_coding	0.921148297955819	3.84360905027144	1.64290598089213	0.233400602521042	0.449115902285034	unchanged	6.74843536064279	13.5945490367886	46.62200252989	5.73522827840268	18.3632357073734	8.92733297395692	8.1229142148799	4.17364508818967
FBgn0085411	CG34382	3L	9878985	9884493	+	protein_coding	0.918484536173887	1.26478004952746	2.6774428771214	0.13777409757675	0.33265362718648	unchanged	6.69266316757963	3.22991058675473	1.14463840016727	1.06583888359696	1.421669861216	1.70585980394081	1.27585040024292	2.02544541044499
FBgn0051072	Lerp	3R	26842462	26863130	-	protein_coding	0.917595160858444	5.07573800622747	4.43691934303895	0.065858838755801	0.219945248193712	unchanged	22.5877381905812	42.422706214092	86.6403219818918	21.0122522766257	28.4333972243201	20.6977656211485	21.5193434174305	23.016425118693
FBgn0040609	CG3348	3R	27291535	27292209	-	protein_coding	0.915915928268646	7.07149822780705	7.78175839197021	0.0219884623101929	0.120609750272576	unchanged	154.712063557216	212.402776794647	120.451179340679	211.239115882407	50.2323350962988	112.927919020882	67.8752412929231	143.315607072395
FBgn0037762	eloF	3R	9814161	9815158	+	protein_coding	0.915164355336069	0.358536543989215	4.54362154431873	0.063260806874607	0.214551092301342	unchanged	1.2269882473896	1.25339813814363	0.66036830778881	2.99449972058193	0.888543663260002	0.682343921576325	0.893095280170041	0.797902737448026
FBgn0265089	eIF4E3	3L	8229224	8230568	+	protein_coding	0.913485175738177	2.50421723748208	2.35995793860653	0.160416437009959	0.361981863988877	unchanged	3.34633158378981	3.66377917303522	17.8299443102979	3.40053358099982	3.79111962990934	4.66268346410489	4.50800474752497	2.45508534599393
FBgn0031654	Jon25Bii	2L	4952243	4953136	-	protein_coding	0.912704580239168	8.2955010623178	21.4997594126677	0.00138147378268691	0.0304465152111292	unchanged	389.234135387819	343.913166058332	545.023976695031	344.722747494787	286.229532058155	210.730547780155	183.467287554931	196.284073412214
FBgn0039475	CG6277	3R	27022071	27023217	-	protein_coding	0.909858234474361	3.50812885957368	3.37210544898073	0.101028784617995	0.279238771730342	unchanged	8.25428457334821	7.95425741514224	32.8423171740301	8.42520260367119	10.307106493816	7.44892114387488	6.71947877461269	6.99699323608269
FBgn0035265	PIG-Wb	3L	1735853	1738106	-	protein_coding	0.9097185594177	2.57074213032974	9.63907233634629	0.0133328320318889	0.0947154546682333	unchanged	4.85218079649523	5.73670686304198	11.1382121247046	8.22218567346225	5.44973446799468	3.80975356213448	3.9976645874278	3.00747954884256
FBgn0053966	CG33966	3L	1234130	1235420	+	protein_coding	0.908682721230744	3.4681408137041	25.7947241596501	0.000763937912748787	0.023142953208308	unchanged	12.1583380877697	12.2447356572493	12.8551697249555	19.4388710675064	6.57522310812401	7.61950712426896	9.14359453507423	7.24250177068208
