gene_id	gene_name	chr	start	end	strand	gene_biotype	logFC	logCPM	F	PValue	FDR	Change	JTEN001_Gpdh.het_1	JTEN002_Gpdh.het_2	JTEN003_Gpdh.het_3	JTEN004_Gpdh.mut_1	JTEN005_Gpdh.mut_2	JTEN006_Gpdh.mut_3
FBgn0035237	CG13917	3L	1576699	1600845	+	protein_coding	0.221222518203815	6.24480852804133	6.18530901591842	0.0410423890750772	0.0886682273621973	unchanged	77.0674899647501	64.0111770260726	68.8053663250355	73.8189512682771	84.0878298477248	86.4922027979939
FBgn0053653	Cadps	4	1230837	1271759	+	protein_coding	0.221173533183477	5.12605315515024	4.34208370428528	0.0747755022934033	0.139801677104518	unchanged	27.259480129965	33.2267874388119	36.0115210041986	38.8566343721646	35.1956120895671	38.2979841019337
FBgn0266223	lncRNA:CR44918	2L	21864946	21866291	-	ncRNA	0.221028700354283	-0.416688533007159	0.402937065238866	0.545318802590929	0.646483794937881	unchanged	0.320161679378784	0.661482751461799	0.837477232655782	0.692323106853712	0.76327833447254	0.665666004089229
FBgn0015765	p38a	3R	24150416	24152321	-	protein_coding	0.220915966456839	4.2263529729024	11.1934603740754	0.0119213136852522	0.0348077070424579	unchanged	16.7398820932336	16.7406019408409	18.1159548748172	19.4283171860823	20.0996628077769	20.5468906595542
FBgn0004108	Nrt	3L	16766072	16777465	+	protein_coding	0.220496549124322	3.96038810217439	11.3258168928783	0.011599568070905	0.0341882006300358	unchanged	13.9956391271297	14.2473208007157	14.6338126969326	16.6157545644891	17.2585712294624	16.0203618317475
FBgn0033677	CG8321	2R	12033946	12036260	+	protein_coding	0.220471400865077	2.95009756583386	9.13346687455407	0.0188112867765973	0.0494824057005714	unchanged	6.90634479802805	6.97101053463589	7.27282859937916	8.04825611717441	8.18403991962223	8.38739165152429
FBgn0035785	ppk26	3L	7456149	7458608	+	protein_coding	0.220438602752174	2.19151980306739	2.18601681058371	0.181861545724144	0.278058175959893	unchanged	3.43030370762983	5.03744556882447	3.96699741784318	4.97607233051106	4.7492874144958	4.70403976223055
FBgn0035768	CG14834	3L	7345698	7347123	-	protein_coding	0.220334746997423	-0.41664785585653	0.672079271128631	0.47088887257379	0.579957090379415	unchanged	0.731798124294363	0.55971617431383	0.528932989045757	0.562512524318641	0.848087038302822	0.710043737695178
FBgn0000018	abo	2L	10973443	10975293	-	protein_coding	0.220310033026	2.83805598139233	6.07600548220076	0.0424060124403212	0.0909860803317236	unchanged	6.86060741525965	6.66571080319198	6.03865162493906	8.00498592299605	7.29354852940427	7.45545924579937
FBgn0028325	Pdha	X	4702284	4705265	+	protein_coding	0.220216596891789	8.98441470334895	14.7099733993768	0.00614359441837088	0.0215914608257353	unchanged	474.479608839358	468.635087766398	460.744711207941	520.886597519062	556.429905830481	556.097379816142
FBgn0027493	AdSS	3R	20824667	20830580	-	protein_coding	0.220185408310706	8.16415365963882	10.6387578606607	0.0134017507399587	0.0379847170679703	unchanged	261.663566818003	278.38247178827	254.85754522188	306.223164200233	292.462815158728	326.176342003722
FBgn0266053	Patr-1	3R	17043564	17048421	+	protein_coding	0.220119654610611	5.52416414478661	6.39107240182485	0.03862615515386	0.0845283531771933	unchanged	43.6334631610514	38.1624664304884	45.4882370579351	48.2462665088681	46.0511261798432	53.8301908640157
FBgn0051495	CG31495	3R	13838240	13839934	-	protein_coding	0.220065496107004	1.99697153078423	1.32043331707211	0.28744927250844	0.397254222560047	unchanged	4.16210183192419	4.12154637449275	2.55650944705449	4.41355980619242	3.94360472810812	4.21588469256512
FBgn0031528	CG15412	2L	3373567	3375711	-	protein_coding	0.21987882499756	2.72897475065927	1.70962012963207	0.231453825703906	0.335239409949572	unchanged	6.40323358757568	7.22542697750581	4.54000815597608	7.22612242778562	6.53027019493173	7.32232604498152
FBgn0003300	run	X	20690670	20697321	+	protein_coding	0.219788530689331	0.745002124114037	1.02129198224454	0.345139519737257	0.456999499655896	unchanged	1.28064671751514	1.42473208007157	1.67495446531156	1.64426737877757	2.12021759575705	1.33133200817846
FBgn0046692	Stlk	2R	4546691	4565281	+	protein_coding	0.219765565385716	4.81986482149271	7.02267914462705	0.0322732426416676	0.0737515682361132	unchanged	23.3718025946512	26.0522437498801	28.606459157558	29.4670022354611	30.064685507835	31.2419244585878
FBgn0003638	su(w[a])	X	1012779	1046040	+	protein_coding	0.21971778666669	6.54373117322601	18.2706040367579	0.00349462153296294	0.0144399118876605	unchanged	83.9280973800098	86.5015905757738	87.9791871779442	102.680170785241	99.9046531120724	97.9416580683286
FBgn0013684	mt:ND5	mitochondrion_genome	6409	8125	-	protein_coding	0.219673418282688	10.2735936320138	2.82794188943312	0.135562433981842	0.221827035553914	unchanged	1206.82658172694	1027.07917986588	1198.65030867586	1301.82706205005	1122.06155602655	1567.55468416292
FBgn0000158	bam	3R	25243039	25245057	-	protein_coding	0.219621939873582	0.381170526866206	1.20196963778421	0.344133520572997	0.455987628754258	unchanged	1.28064671751514	0.865015905757738	1.19009922535295	1.34137601952907	1.18732185362395	1.37570974178441
FBgn0031434	insv	2L	2575280	2576997	-	protein_coding	0.219603309854146	1.67161443721711	1.84344527992194	0.21578397686965	0.316900139943833	unchanged	2.37834390395668	2.6459310058472	3.52621992697171	3.37507514591185	3.26513509746586	3.32833002044615
FBgn0001169	H	3R	20621938	20628915	+	protein_coding	0.219590491123292	4.39163825978555	5.99115190637332	0.0435054504769768	0.0927093917634755	unchanged	17.0600437726123	19.844482543854	21.0250863145688	22.6735817494591	21.6686238286371	23.0320437414873
FBgn0050394	CG30394	2R	21320040	21323320	-	protein_coding	0.219446188120981	5.16126934579809	12.1605776745332	0.0098077807182976	0.0301603430181175	unchanged	33.5255015692355	30.6826230101127	34.7332662806714	39.2027959255915	38.5455558908632	37.3216739626028
FBgn0038880	SIFaR	3R	21276664	21293998	-	protein_coding	0.219443268737256	0.836393461356831	0.980738067890633	0.354297113924329	0.466145825665248	unchanged	1.14343456920994	2.03533154295938	1.54272121805012	1.68753757295592	1.82338713235107	1.95262027866174
FBgn0038981	CG5346	3R	22520087	22528663	-	protein_coding	0.219070522162349	5.60800871017478	8.7324864636781	0.0207112165774346	0.0531902834622023	unchanged	47.3381911652916	45.4387766965682	42.2264836254863	56.597413985291	50.1219439636968	50.1912167083279
FBgn0013342	nSyb	3L	1630348	1637752	-	protein_coding	0.218910251571435	5.43549462714326	10.8378826656383	0.0128444395551417	0.0367774049695122	unchanged	38.8310379703696	39.8416149534299	41.0804621492204	46.2125673824853	43.2100346015288	49.7918171058744
FBgn0053052	CG33052	3L	17427305	17428836	-	protein_coding	0.218703138312001	3.7519040251439	6.25687600044345	0.0401802968383802	0.0872486445633398	unchanged	12.9894167062249	10.9907903319807	13.0910914788825	14.9714871857115	14.120649187742	14.0233638194798
FBgn0085370	Pde11	2L	18532025	18590342	-	protein_coding	0.218446621367289	5.54491047160352	13.8315818303345	0.00716818414738781	0.024074961909156	unchanged	45.2800089407137	41.0628138792055	42.8876498617934	47.8568347612629	51.6060962807267	50.7237495115993
FBgn0264504	asRNA:CR43903	3R	23694006	23694688	+	ncRNA	0.218435023941083	-0.868096743101338	0.145683632625839	0.713770535673578	0.788904905491864	unchanged	0.274424296610386	0.661482751461799	0.352621992697171	0.173080776713428	0.508852222981693	0.798799204907075
FBgn0030876	CG6762	X	17856974	17858610	+	protein_coding	0.218372441607344	4.32442608601465	5.43190494394056	0.051764528199037	0.105573045819006	unchanged	20.7647717768526	18.0635674437645	16.4850781585928	22.0677990309621	21.1597716056554	21.0350457292197
FBgn0033017	CG10465	2R	5339706	5340995	-	protein_coding	0.218291243113834	5.54468026494968	7.19330468227399	0.0307931233642136	0.0711176107217783	unchanged	39.9287351568112	43.4034451536088	45.8849367997194	53.6117705869844	45.7967000683524	50.7237495115993
FBgn0050371	CG30371	2R	8267643	8269334	-	protein_coding	0.218277934737497	6.44560702358753	9.32451308972646	0.0179850404986056	0.0478761148124002	unchanged	87.4498758531764	76.7319991695687	77.3564496479419	97.7473686489085	93.9256394920375	88.9329781463211
FBgn0032652	CG6870	2L	17591315	17592299	-	protein_coding	0.218127847170651	4.41134100830504	11.8023943568066	0.0105295924626808	0.0318461807285172	unchanged	20.1701858008634	18.9285833495223	19.6586760928673	21.9812586426054	23.746437072479	22.5438886718219
FBgn0002542	lds	3R	7920431	7924491	+	protein_coding	0.218091488438151	3.66208374469811	5.94727131815142	0.0440885592989242	0.0936420497150624	unchanged	11.1141840127206	10.8890237548327	12.8266249843596	13.457030389469	14.2902665954025	12.7364095449073
FBgn0039668	Trc8	3R	29499025	29503797	-	protein_coding	0.218008832383296	5.19713475625468	19.3568008211369	0.00299099307355607	0.0130136089097717	unchanged	34.3030370762983	33.8882701902737	33.3227783098827	38.423932430381	39.5632603368266	39.9399602453538
FBgn0032139	CG13116	2L	9729940	9730945	+	protein_coding	0.2179574672532	2.11163895731028	1.50778752044729	0.258309854820068	0.365501182194476	unchanged	3.38456632486143	4.01977979734478	4.31961941054035	4.0241280585872	5.68218315662891	3.90524055732348
FBgn0259222	CG42322	3R	20740108	20756639	+	protein_coding	0.217918892213311	2.88573144288782	3.92664757145071	0.0870606921263061	0.156924574661002	unchanged	6.40323358757568	7.37807684322776	6.47942911581052	7.35593301032069	7.33595288131941	8.83116898758378
FBgn0004369	Ptp99A	3R	29377646	29487131	+	protein_coding	0.217611951959117	4.63848390456639	4.15404279476675	0.0800327125559397	0.14694530829943	unchanged	22.2741054082097	20.3533154295938	26.182182957765	26.6111694196896	24.5945241107818	28.7567713766547
FBgn0015371	chn	2R	15115236	15144783	+	protein_coding	0.217593793920045	4.36386361744849	10.9641673238738	0.0125063882423423	0.0360164364507386	unchanged	18.981013848885	18.5724003295044	19.3060541001701	21.3754759241084	21.329389013316	23.342687876729
FBgn0037949	CG17360	3R	11781131	11787014	-	protein_coding	0.21753674589708	3.99888231234512	9.52095017784984	0.0171836175010199	0.0462477017447721	unchanged	15.0933363135712	14.0946709349937	14.8982791914555	16.5292141761324	16.5801015988202	18.106115311227
FBgn0029664	CG10802	X	3482965	3484555	+	protein_coding	0.21748505502638	5.02424890759983	7.51247420294323	0.0282523950081916	0.0668354788400138	unchanged	32.1076427034152	29.0543577757452	28.8709256520809	37.9912304885975	32.8209683823192	33.727077540521
FBgn0033995	GPHR	2R	15199065	15201200	-	protein_coding	0.21747273213194	4.37492014954867	9.22639746453795	0.0184033976229156	0.0488114094324008	unchanged	17.8375792796751	19.2338830809662	20.2316868310002	22.3274201960322	21.4566020690614	22.7657773398516
FBgn0034999	CG3394	2R	24294097	24298111	+	protein_coding	0.217471554895785	3.86000157700708	1.81675002766613	0.218787883518534	0.320206751119285	unchanged	15.7336596723288	10.1766577147969	14.0608019587997	14.9282169915332	17.3857842852078	14.1564970202976
FBgn0036887	CG9231	3L	19585093	19586003	-	protein_coding	0.217453014711159	5.48987122017295	15.8301764526359	0.00509376249062267	0.018741633071245	unchanged	40.1116846878848	41.5207634763714	42.7994943636192	49.8905338876457	47.0688306258066	47.528552691971
FBgn0027504	CG8878	2R	12146024	12151057	-	protein_coding	0.217310567116136	4.47188807563989	11.3996093350198	0.0114250286168967	0.0338236796003843	unchanged	21.1306708389997	19.5900661009841	20.5843088236974	23.4091750504912	23.0255630899216	24.7627753521193
FBgn0267378	sau	2L	2226342	2231099	+	protein_coding	0.217302804253112	6.87100887868772	6.22100252375419	0.0406094555901064	0.087911415560271	unchanged	113.840345710542	96.0167655391089	114.734380873842	128.425936321364	116.230328599402	132.201268412121
FBgn0086613	Ino80	3R	19368995	19403153	-	protein_coding	0.217300980408492	4.48550190740296	11.2109669079836	0.0118781037641996	0.0347396987496107	unchanged	21.3593577528417	19.5900661009841	20.9369308163945	24.4476597107717	24.340097999291	23.0764214750933
FBgn0004406	tam	2L	13823980	13827772	-	protein_coding	0.217281691644027	3.993530153154	4.76168098428262	0.064579683513033	0.125081989998049	unchanged	16.6941447104652	13.4331881835319	13.7963354642768	17.9571305840182	16.4104841911596	16.6416501022307
FBgn0034911	GlyT	2R	23820354	23839864	+	protein_coding	0.217239480077815	1.20292044574526	0.937320858803225	0.364526847061447	0.476540810017668	unchanged	2.14965699011469	1.42473208007157	2.51243169796734	2.16350970891785	2.1626219476722	2.79579721717476
FBgn0086707	ncm	2L	18444507	18448957	-	protein_coding	0.217183395835018	5.71972902561355	6.64077536270039	0.0359360309504061	0.0800584944121276	unchanged	49.9452219830903	42.6401958249991	53.3781541445343	57.8955198106417	55.5497010088348	56.0490775443131
FBgn0036336	ste14	3L	13018266	13019687	+	protein_coding	0.217137397080647	3.68898848111523	3.6796265651731	0.0956493407824182	0.168942394741854	unchanged	10.5195980367315	11.9066895263124	13.0910914788825	13.933002525431	15.0959492817902	12.2038767416359
FBgn0031575	Cep97	2L	3867697	3871425	+	protein_coding	0.217060910710621	2.79191008917932	2.24467220854075	0.176806152158535	0.272245652527758	unchanged	6.26602143927048	5.69892832028627	6.96428435576913	8.74057922402812	6.99671806599828	6.25726043843876
FBgn0034346	PIG-O	2R	18426421	18430333	+	protein_coding	0.216901762442459	5.09197822185399	12.1790439840857	0.00977231734022926	0.030068668739167	unchanged	30.0951978616057	31.9038219358883	32.3971455790526	37.212366993387	37.8246819083058	34.525876745428
FBgn0051710	CG31710	2L	9702442	9705954	-	protein_coding	0.216762666659802	4.04667825201995	5.39272854313792	0.052417007062891	0.106658434719671	unchanged	13.9499017443613	14.7561536864555	16.8817779003771	18.779264273407	16.7073146545656	17.4404493071378
FBgn0010877	l(3)05822	3R	18288866	18298879	-	protein_coding	0.216712168986641	4.88639438401826	8.78312144571783	0.0204580412799992	0.0527054622806759	unchanged	25.8873586469131	27.0190262327858	28.915003401168	33.8372918474752	30.1070898597502	31.0200357905581
FBgn0037620	ranshi	3R	8728367	8729693	-	protein_coding	0.216678747370671	1.9286754216783	4.46791239001879	0.09955720751507	0.174656007907724	unchanged	3.47604109039822	3.15476389158704	3.65845317423315	3.93758767023049	4.0284134319384	3.99399602453538
FBgn0037908	dpr5	3R	11499984	11505951	+	protein_coding	0.216667659089952	0.640791768152882	1.49800498801259	0.290732949403917	0.400687550423639	unchanged	1.46359624858873	1.42473208007157	1.19009922535295	1.73080776713428	1.35693926128451	1.6419761434201
FBgn0052056	scramb1	3L	10220483	10225240	-	protein_coding	0.21658600898507	5.62507776503838	22.1891762476688	0.00205292039823039	0.0101125338135053	unchanged	45.5086958545557	45.3370101194203	45.8849367997194	52.5300157325254	53.4294834130778	52.720747523867
FBgn0017414	cag	2R	10893034	10894414	-	protein_coding	0.216452971741509	2.42076760585811	5.64934740746278	0.0483290992864013	0.100394692777686	unchanged	5.07684948729214	5.03744556882447	4.49593040688893	5.71166563154313	5.63977880471376	5.59159443434953
FBgn0083006	snoRNA:Psi28S-1153	2R	13557539	13557686	-	snoRNA	0.216412495034458	-0.550810172417403	0.53089099255424	0.492879777945485	0.599821667315562	unchanged	0.411636444915579	0.763249328609769	0.48485523995861	0.605782718496998	0.636065278727116	0.665666004089229
FBgn0039886	CG2003	3R	31978121	31990909	+	protein_coding	0.216183425055169	4.2851407992823	8.25278988485314	0.0233227593822098	0.0579664758724365	unchanged	18.0662661935171	18.1653340209125	17.6310996348586	19.3850469919039	22.6015195707702	20.5025129259483
FBgn0053288	CG33288	3L	21427790	21433066	+	protein_coding	0.21601633485842	1.43495813958872	1.25107665861813	0.299465284170212	0.410127039670099	unchanged	2.28686913841988	1.83179838866344	3.08544243610025	2.72602223323649	2.96830463405988	2.70704174996287
FBgn0036684	CG3764	3L	16994717	17012565	-	protein_coding	0.215828423317855	4.5404210148322	6.93677021404782	0.0330534055288378	0.0750508396984282	unchanged	21.3593577528417	22.5921801268492	20.4079978273488	22.6303115552807	26.6723373546237	25.3396858889967
FBgn0036702	CG6512	3L	17238613	17242128	-	protein_coding	0.215705148630704	7.30386560263303	10.6810633902864	0.0132807809048355	0.0377625624872927	unchanged	149.835665949271	141.811725255695	146.867059958372	182.427138655953	165.080142005644	161.002417522382
FBgn0015519	nAChRalpha3	X	8276200	8367169	-	protein_coding	0.215698563769308	1.08817394648768	2.21587003076182	0.225394747341272	0.327936566622609	unchanged	1.87523269350431	1.73003181151548	2.02757645800873	2.37986067980964	1.95060018809649	2.21888668029743
FBgn0014163	fax	3L	16402796	16411828	-	protein_coding	0.215535851293458	6.4936508679813	7.12640510153511	0.0313627605374317	0.0721836441519366	unchanged	88.5933104223863	74.5949010494614	86.7890879525913	97.8771792314436	90.7453130984019	101.269988088775
FBgn0034394	CG15096	2R	18808356	18815019	-	protein_coding	0.21533323210485	6.19157634859879	5.5092141477873	0.050507698751577	0.103565603144494	unchanged	68.0572255593758	60.5511134030416	74.0946962154931	71.0496588408622	83.4941689209128	80.5455864947968
FBgn0033050	Pngl	2R	6017739	6020695	+	protein_coding	0.215329923101833	5.60634373260484	16.1875892218177	0.004807902957951	0.0180635902092509	unchanged	46.0118070650081	42.945495556443	46.061247796068	50.9722887421046	51.8181180403024	53.7858131304097
FBgn0035428	CG14960	3L	3271036	3276255	+	protein_coding	0.215246440851925	6.36148305471417	2.69266545826145	0.143859279367302	0.231672882165596	unchanged	66.0447807175663	88.7913385616031	73.2572189828373	99.9108783578264	85.5719821647547	78.9036103513767
FBgn0037336	CG2519	3R	5539510	5547775	-	protein_coding	0.215215017931415	5.84955480668349	8.93464069680779	0.0197239084937922	0.0512109288369811	unchanged	49.2591612415643	54.9030683713294	55.7142748461531	64.7754806850005	58.0939621237433	62.4838489171757
FBgn0036446	CG9384	3L	14762028	14767703	+	protein_coding	0.215173816966848	4.50986172372634	8.40404366676496	0.0224556076492146	0.0563907636034087	unchanged	21.5423072839153	21.0147981810556	20.4520755764359	24.8370914583769	22.3894978111945	25.8278409586621
FBgn0038545	pasi1	3R	17795075	17796317	+	protein_coding	0.215091448020283	4.01968215429283	4.6696217483946	0.0666525640742795	0.128335736835022	unchanged	13.4010531511405	14.7052703978815	16.6613891549413	18.6061834966935	16.7497190064807	16.5528946350188
FBgn0004698	Xpc	2R	15311510	15318239	+	protein_coding	0.215012002623637	4.62545493123964	7.98436995016599	0.0249710537396909	0.0610505541797591	unchanged	23.0973782980408	22.8465965697191	22.3474187871832	28.7314089344291	24.5521197588667	25.8722186922681
FBgn0035231	Pcyt2	3L	1553493	1555315	+	protein_coding	0.214856341039309	2.5593885716728	6.20264195376791	0.0408314096202258	0.0882841289085964	unchanged	5.71717284604971	5.13921214597244	5.24525214137042	6.10109737914834	6.44546149110145	6.12412723762091
FBgn0041605	cpx	3R	4280221	4304604	+	protein_coding	0.214801053056344	6.44347875247341	13.1231581080487	0.00815939282485747	0.0263899817747044	unchanged	77.9822376201181	79.8867630611558	83.6154900183167	90.6077866094796	90.6181000426565	98.6960795396298
FBgn0021800	Reph	2L	3803545	3810671	+	protein_coding	0.214728747129689	4.1540831160291	5.29067560468541	0.0541678005912561	0.10952972221417	unchanged	16.6484073276968	15.0614534178994	17.45478863851	18.303292137445	17.6826147486138	21.0350457292197
FBgn0052850	CG32850	4	314923	331387	+	protein_coding	0.214501403377711	4.16929927462248	9.55442318357585	0.017051675057375	0.0459737940062771	unchanged	16.2825082655496	15.8755860350832	17.5429441366843	19.6879383511524	18.5307017869167	19.3930695857996
FBgn0038583	CG7183	3R	18218147	18220699	-	protein_coding	0.214477448756244	2.74426336160731	3.97797516220422	0.0854053089855779	0.154806215946601	unchanged	6.26602143927048	5.44451187741635	6.61166236307196	7.44247339867741	7.37835723323455	6.43477137286255
FBgn0031116	CG1695	X	20433950	20445599	+	protein_coding	0.214464967290692	1.89946759563576	2.43479862859093	0.161684635318524	0.253697761361023	unchanged	2.88145511440905	3.6127134887529	3.614375425146	3.59142611680363	3.77398732044756	4.34901789338297
FBgn0262353	lncRNA:CR43051	2L	12507939	12508504	+	ncRNA	0.214311261757859	3.7181859345217	4.04302341352393	0.083366558686797	0.151913030386628	unchanged	12.5777802613094	10.2784242919449	13.3996357224925	14.4522448555712	13.2725621494392	14.3340079547214
FBgn0024250	brk	X	7307939	7311132	+	protein_coding	0.214280290264055	2.34137027052465	2.01204863108076	0.198081598574016	0.296676570748821	unchanged	5.21406163559734	4.2741962402147	4.31961941054035	6.1443675733267	4.41005259917467	5.45846123353168
FBgn0038967	CG13847	3R	22425214	22436150	-	protein_coding	0.214260890536591	6.2303908337596	1.760417312904	0.225322654557638	0.327876510461333	unchanged	84.6141581215357	52.3080206540561	71.4059535211772	73.3429791323152	83.239742809422	84.8502266545738
FBgn0030056	CG11284	X	8681252	8688760	+	protein_coding	0.214222188606628	6.22048531268131	9.16620559200092	0.0186662730030782	0.0492337988975589	unchanged	75.100782505709	64.0620603146466	67.747500346944	76.6315138898703	80.4410555830226	82.6757177078823
FBgn0262937	Rabex-5	3L	1295913	1298497	+	protein_coding	0.214166943212122	3.78173625060765	8.62338816304848	0.0212706024980758	0.0541884279836815	unchanged	13.0808914717617	12.1611059691823	12.6943917370982	15.3609189333167	13.823818724336	14.7777852907809
FBgn0031320	CG5126	2L	1182297	1184020	-	protein_coding	0.213734879340004	4.0918812436676	12.039925567195	0.010043604484842	0.0307168587866394	unchanged	16.0538213517076	15.3667531493433	15.6916786750241	18.3465623316234	17.8098278043593	18.4167594464687
FBgn0005632	faf	3R	31777020	31790681	+	protein_coding	0.213580491772169	7.25282455309463	16.833664125152	0.00434139465919089	0.0167789463035928	unchanged	145.261927672431	136.977812841166	141.357341322479	160.359339624991	162.196646075415	168.014099432122
FBgn0036992	CG11796	3L	20438166	20439872	-	protein_coding	0.213518704872107	7.44874285809966	2.37658116572266	0.166120547100412	0.259205546436191	unchanged	135.062491315078	169.390467662795	180.762849006387	217.475995940422	177.801447580187	166.505256489519
FBgn0031710	Vps52	2L	5521281	5523898	-	protein_coding	0.213388290854304	4.41332413329793	10.6684853405008	0.0133165996687187	0.0378441828192219	unchanged	19.4841250593374	20.6586151610377	18.8211988602115	23.149553885421	22.3894978111945	22.7213996062457
FBgn0035270	CG13933	3L	1771809	1775147	-	protein_coding	0.213307079164271	4.35538332407695	12.7759531444027	0.00870967204061472	0.0276712184270351	unchanged	18.8438017005798	18.4197504637824	19.3501318492573	22.2408798076755	21.8382412362977	21.4788230652791
FBgn0036144	GlcAT-P	3L	11176954	11197536	-	protein_coding	0.213159104696553	4.80949815661329	5.83867813228861	0.0455759495921665	0.0961014870512587	unchanged	23.005903532504	28.5455248900053	26.1381052086778	29.6833532063529	31.1247943057136	29.1117932455023
FBgn0032815	CG10462	2L	19732080	19735980	-	protein_coding	0.21303545946412	4.31831087814992	8.11645037884133	0.0241418103573673	0.0594667182992879	unchanged	18.2949531073591	17.3003181151548	19.570520594693	20.0340999045793	21.6686238286371	22.1888668029743
FBgn0038830	CG17272	3R	20823313	20824239	-	protein_coding	0.213025633964936	5.78972088502223	8.32440180873801	0.0229069109378779	0.0572538248482548	unchanged	49.4878481554063	50.2726891110968	53.7307761372315	60.7513526264133	63.0552712978148	53.8745685976216
FBgn0030089	AP-1gamma	X	9108691	9117744	+	protein_coding	0.212867314202825	6.33357415792665	16.175489920601	0.00481723844127433	0.0180858916778966	unchanged	77.1132273475185	71.6945536007443	75.1084844444975	87.0596306868543	84.1726385515551	87.9566680069902
FBgn0039303	CG11857	3R	25258898	25260759	+	protein_coding	0.212784732251772	6.92735592143662	11.8429002041921	0.0104446124596735	0.0316341237036509	unchanged	119.191619494444	106.549606273924	112.354182423136	129.853852729249	125.940925187969	135.529598432567
FBgn0031681	Pgant5	2L	5072170	5093592	-	protein_coding	0.212332303007486	6.7738559644772	8.49203179159794	0.0219702651406487	0.0554204886430777	unchanged	103.869596267031	93.3199512446877	106.800386038156	122.065217777145	109.657654052555	119.997391670485
FBgn0003090	pk	2R	7150703	7223378	+	protein_coding	0.212233097073171	3.34017410540636	5.83716100603789	0.0455971883858435	0.0961124577928308	unchanged	9.14747655367954	9.71870811763105	9.03593856286501	10.2550360202706	10.1770444596339	11.8488548727883
FBgn0032271	CG7329	2L	10629352	10638471	-	protein_coding	0.212196556055398	-1.01571239353996	0.358473870184989	0.584935058717098	0.681229096404326	unchanged	0.228686913841988	0.407066308591877	0.48485523995861	0.43270194178357	0.466447871066552	0.399399602453538
FBgn0028552	gammaSnap1	2R	24047145	24048903	-	protein_coding	0.212162428803315	4.27813975165749	5.08386580943584	0.0579566725295618	0.115328033610349	unchanged	16.8313568587704	19.5900661009841	17.2784776421614	22.1976096134972	18.8699366022378	21.0350457292197
FBgn0035440	CG14969	3L	3333119	3334978	-	protein_coding	0.211951204466086	4.25991092319144	8.6925734954392	0.0209136372898245	0.053516378250056	unchanged	17.1515185381491	17.1985515380068	18.6448878638629	20.0340999045793	19.6332149367103	21.6563339997029
FBgn0031766	CG9117	2L	6036997	6037902	-	protein_coding	0.211219748502322	1.66941602955276	3.12155534892183	0.142485554938836	0.230332164167308	unchanged	2.69850558333546	2.74769758299517	3.12952018518739	3.50488572844692	3.0955176898053	3.32833002044615
FBgn0261811	pico	X	19830215	19852059	-	protein_coding	0.211057358093424	3.91923586502281	2.56085263351046	0.152617832109966	0.242737069444822	unchanged	13.4010531511405	14.0437876464197	14.3693462024097	14.9714871857115	13.823818724336	19.5705805202233
FBgn0036643	Syx8	3L	16586108	16587057	-	protein_coding	0.2110144360325	3.30704007669373	4.287532587452	0.0762526279278221	0.141815759683976	unchanged	8.41567842938518	10.3293075805189	8.5510833229064	10.8608187387676	9.96502270005815	10.6950337990336
FBgn0250908	beat-VII	3R	26645282	26681966	-	protein_coding	0.210918972574964	2.31938130337576	1.44653658713393	0.267344423194175	0.375616619937411	unchanged	3.61325323870342	4.52861268308463	5.46564088680615	5.92801660243491	4.49486130300496	5.32532803271384
FBgn0026375	RhoGAPp190	X	17639147	17652562	-	protein_coding	0.210915330781378	5.67228950103334	14.2049615217132	0.00670773333538823	0.0229560714370301	unchanged	44.5939481991877	48.2882408567114	48.7059127412968	54.174283111303	53.9383356360595	55.5609224746477
FBgn0035833	CG7565	3L	8087635	8091786	-	protein_coding	0.210754439552924	3.83978528440769	6.10458788922834	0.0420438156034436	0.0903729692970991	unchanged	14.3158008065085	12.7717054320701	12.4740029916624	15.6638102925652	15.9016319681779	14.1564970202976
FBgn0025549	unc-119	X	7288367	7291298	-	protein_coding	0.210659754487035	3.77131264982199	5.80859257548936	0.0459995435172254	0.0967645597119965	unchanged	13.7669522132877	11.5505065062945	12.3858474934881	13.5868409720041	14.9687362260448	15.0440516924166
FBgn0038320	Sra-1	3R	15333266	15338365	+	protein_coding	0.21061974395869	5.83177341741111	15.0215684925335	0.00582569185928629	0.0207586608783677	unchanged	54.9305967048456	50.9341718625586	52.3202881664428	60.2753804904513	59.4933057369429	63.060759454053
FBgn0032535	Ance-2	2L	13909333	13911719	+	protein_coding	0.210560993495247	3.25663618665205	1.07548913755998	0.333459089559326	0.445440181167159	unchanged	6.26602143927048	9.15899194331722	10.8872040245252	9.04347058327662	11.8308141843244	9.54121272527896
FBgn0038718	CG17752	3R	19610225	19612437	+	protein_coding	0.21021317278804	7.38035848360028	3.45769909507249	0.104348561934169	0.181031909176514	unchanged	135.977238970446	176.514128063152	150.789979627128	184.677188753228	190.904392321965	159.715463247809
FBgn0014010	Rab5	2L	2359142	2365273	-	protein_coding	0.210145459065629	7.52527103948229	12.8099738559345	0.00865368598235536	0.0275378343206742	unchanged	174.442377878669	163.284473033916	174.636041883274	194.283171860823	190.819583618135	206.844616337327
FBgn0036058	CG6707	3L	9894807	9898575	-	protein_coding	0.210141316928142	5.99772749324832	13.8366400613274	0.00716167959661483	0.0240607107382323	unchanged	60.0989209576746	57.0910497800107	60.3424385003034	71.4823607826458	65.811554172299	67.8091769498895
