gene_id	gene_name	chr	start	end	strand	gene_biotype	logFC	logCPM	F	PValue	FDR	Change	JTEN007_Gpdh.het_Ldh.het_1	JTEN008_Gpdh.het_Ldh.het_2	JTEN009_Gpdh.het_Ldh.het_3	JTEN010_Gpdh.mut_Ldh.mut_1	JTEN011_Gpdh.mut_Ldh.mut_2	JTEN012_Gpdh.mut_Ldh.mut_3
FBgn0259834	out	X	19310513	19322106	-	protein_coding	0.724555467480534	4.93822097018979	216.181898432778	3.03223210892475e-06	7.07530589063469e-05	unchanged	23.8563201784654	23.150740072048	22.9317974291819	35.97557478802	38.7972204510818	37.9761184028387
FBgn0028875	nAChRalpha5	2L	14040170	14094401	+	protein_coding	0.724060836922459	3.50666315656963	93.5174589154093	4.18472301686601e-05	0.000410724235239241	unchanged	8.31563160506507	8.68672293547223	8.76941946678325	13.3545694288862	14.8748236512053	13.3138930728702
FBgn0031128	hydra	X	20670832	20677063	-	protein_coding	0.723803046841816	-0.701219351018908	3.15911772727274	0.121855472573636	0.183985956051678	unchanged	0.272643659182461	0.457195943972222	0.468952912662206	0.973365118723484	0.421708917946541	0.556290796916582
FBgn0036461	Zip71B	3L	14992289	14997983	+	protein_coding	0.722800464878435	5.63472184624622	232.606384948584	2.4022402766145e-06	6.03830724929296e-05	unchanged	39.6696524110481	36.2431693767071	37.7038141780413	59.9982259181156	61.6845135432713	61.191987660824
FBgn0030259	CG1545	X	11057545	11059619	-	protein_coding	0.722031974766073	0.195479415122332	14.2029380598424	0.00796694998822236	0.0198811700009054	unchanged	0.954252807138614	0.665012282141415	0.79721995152575	1.12910353771924	1.41847545127473	1.3350979125998
FBgn0038730	CG6300	3R	19771382	19773225	-	protein_coding	0.721824975474951	4.05976534590135	43.9704066276357	0.000399791022052097	0.00201836976149639	unchanged	12.3598458829382	10.8895761200657	14.7720167488595	20.2459944694485	20.8937600255332	19.9522965827414
FBgn0036806	Cyp12c1	3L	18684259	18686319	-	protein_coding	0.721709044042505	4.98740789299636	124.001025850303	1.74666566580917e-05	0.000226491350024294	unchanged	22.9475079811905	25.1457769184722	24.3386561671685	39.6354276344203	36.4586528151964	40.4979700155272
FBgn0052150	meru	3L	15837773	15844062	-	protein_coding	0.721395755639286	0.822503721573533	13.8420115489493	0.00846145684103119	0.020819227907574	unchanged	1.45409951563979	1.20533476138131	1.17238228165551	1.67418800420439	2.49191633332047	2.0026468688997
FBgn0031089	CG9572	X	20148124	20155514	+	protein_coding	0.721263361767375	4.6049918956043	7.64457194966826	0.0299502078188275	0.0575465324464391	unchanged	13.813945398578	26.6004912856566	14.9127026226581	27.5267655575001	27.4877540152427	34.3787712494448
FBgn0267792	rgr	2R	8600415	8612295	+	protein_coding	0.721162036896774	3.25442829192164	48.2208916578447	0.000305828200888012	0.00167338189836936	unchanged	6.22536355133287	7.60607797699243	7.78461835019262	11.2131661676945	11.3094664358391	12.2754835852926
FBgn0266100	CG44837	3L	11850645	11938872	-	protein_coding	0.720773112520038	1.86078298031311	20.6475174483735	0.00317359066648203	0.0096323154355696	unchanged	2.18114927345969	3.0341185372702	2.86061276723946	4.43854494137909	3.83371743587765	4.74701480035483
FBgn0053147	Hs3st-A	2R	18718114	18754675	+	protein_coding	0.720719874173267	2.41006871737847	34.5613936255764	0.000793506793057321	0.00332298425500891	unchanged	3.63524878909948	3.90694715758081	4.40815737902474	7.08609806430697	5.71223897945769	6.41588719110458
FBgn0038074	Gnmt	3R	12674608	12676084	+	protein_coding	0.720659262191967	7.83173649751445	269.611140059014	1.50026436383231e-06	4.61633069192998e-05	unchanged	178.30895310533	170.284707495836	173.700158850081	272.036083380839	279.286315203687	288.306977015301
FBgn0005612	Sox14	2R	23978801	23985177	+	protein_coding	0.720530355698472	3.33121444549549	15.9205572192737	0.00606916766777733	0.0159052000456582	unchanged	8.17930977547384	5.44478806003283	9.28526767071168	11.4078391914392	12.6129303640375	12.6834301696981
FBgn0050052	Obp49a	2R	12690059	12690955	-	protein_coding	0.72032149896516	2.8890051376681	91.4656329195552	4.479854153751e-05	0.0004305436601323	unchanged	5.36199196392174	5.61104113056818	5.76812082574513	8.83815527800924	8.62586423072471	9.4569435475819
FBgn0001565	Hlc	X	21385518	21387946	-	protein_coding	0.720163324043344	5.81848565027992	84.7289983416996	5.66280980842063e-05	0.000500965732877388	unchanged	44.3500352270137	46.0105372706591	38.7824058771644	66.5392395159374	67.8184614406756	73.3191270336055
FBgn0051875	CG31875	2L	9995561	10002736	-	protein_coding	0.719973308543457	0.943357661905486	17.3899248363524	0.00489105183349626	0.013501774434926	unchanged	1.36321829591231	1.41315109955051	1.40685873798662	2.29714168018742	1.80184719486249	2.63310977207182
FBgn0259110	mmd	X	15946936	15973159	-	protein_coding	0.719665842057976	4.01003957011001	66.2421361746471	0.000119391833425819	0.000847700453158367	unchanged	12.7688113717119	12.7183598959546	11.2079746126267	21.2582941929209	19.3602730511821	18.3575962982472
FBgn0025624	CG4025	X	2076966	2078455	+	protein_coding	0.7196074818672	3.33307314382526	26.8060961015371	0.00159629996095287	0.00562275657298794	unchanged	6.45256660065158	8.14640045623233	8.25357126285482	10.7070163059583	11.9611983999383	14.0927001885534
FBgn0036066	CG14160	3L	10086747	10089400	-	protein_coding	0.719511561448974	1.41207175641347	35.2326221222541	0.000751804133880278	0.00319710828657269	unchanged	2.13570866359595	1.95347357879041	1.78202106811638	2.92009535617045	3.33533416921355	3.1894005689884
FBgn0265296	Dscam2	3L	7159199	7189931	-	protein_coding	0.719181484437428	3.24920927510497	54.9425846787657	0.000208461483782905	0.00126741802115438	unchanged	6.77065086969779	7.06575549775253	7.7377230589264	12.0307928674223	12.1912214460909	10.421180928904
FBgn0025625	Sik2	X	2055310	2061915	-	protein_coding	0.7186566449434	2.46137243133958	38.5712430035561	0.00058202125249976	0.00263076554316903	unchanged	3.72613000882697	4.57195943972222	4.07989034016119	7.04716345955803	6.74734268714466	6.1191987660824
FBgn0037015	cmpy	3L	20712838	20719200	-	protein_coding	0.718609801639695	2.68846008683456	75.930233486642	7.90717757965669e-05	0.000631866100917641	unchanged	4.5895015962381	5.02915538369445	4.92400558295316	8.09839778777939	7.66743487175529	7.60264089119329
FBgn0031294	IA-2	2L	1008378	1048053	-	protein_coding	0.717969959820297	7.37266378293475	152.727321529403	9.0961282347658e-06	0.000148931714278092	unchanged	127.415470057937	125.728884592361	127.133134622724	209.701781177787	209.896029614301	190.399796757982
FBgn0053971	Ir62a	3L	1529439	1531259	-	protein_coding	0.717952660879404	0.716925037651706	4.84932992573749	0.0663128196523202	0.110621229605397	unchanged	0.590727928228666	1.6209674377197	1.31306815545418	1.71312260895333	1.84018436922127	2.15099108141078
FBgn0262679	CG43149	3L	53873	54751	-	protein_coding	0.71769673969809	1.50880920839085	18.4707731619528	0.00420967653612924	0.0120302151985247	unchanged	2.18114927345969	1.70409397298737	2.43855514584347	2.92009535617045	3.41200851793111	3.78277741903276
FBgn0012344	Dh44	3R	9638182	9650706	+	protein_coding	0.717110357941343	2.94971202891434	50.9835882454526	0.000259823416777025	0.00148383421165247	unchanged	6.22536355133287	5.69416766583586	5.58053966068025	9.11069751125181	10.3893742512284	8.56687827251536
FBgn0001404	egh	X	2588503	2599111	+	protein_coding	0.716775591593564	5.87354278263032	97.4132708714952	3.69077786415322e-05	0.000377467520242146	unchanged	48.5305713344781	40.7735655487955	45.2070607806366	74.4429642799721	72.6872825842402	68.3495959144841
FBgn0010246	Myo61F	3L	1318480	1329617	+	protein_coding	0.716320706649559	7.71191015659407	98.6907746521253	3.54550721570543e-05	0.000367880729319513	unchanged	154.679835976183	174.898230203192	151.659371954957	261.095459446387	258.8142640961	251.70304257819
FBgn0038404	CG8925	3R	16171991	16180475	+	protein_coding	0.716026667375735	2.83337883534126	21.205838652088	0.00296300532947734	0.0091224442403805	unchanged	4.81670464555682	6.48386975087879	4.7833197091545	8.33200541627303	7.74410922047285	9.79071802573185
FBgn0029976	snz	X	7912089	7918444	+	protein_coding	0.714974428267419	4.04610780142187	104.29622760838	2.98949604952448e-05	0.000327708221000224	unchanged	12.6779301519844	12.8430496988561	12.1927757292174	18.8443486984867	21.5838291639912	19.9893826358692
FBgn0259700	CG42354	X	16093059	16104946	-	protein_coding	0.714942494826035	-0.748020821668289	2.60759587708649	0.153502976075821	0.222543984270226	unchanged	0.363524878909948	0.207816338169192	0.609638786460868	0.62295367598303	0.843417835893082	0.407946584405494
FBgn0021767	org-1	X	8447691	8455069	-	protein_coding	0.714927519449568	1.191413272794	16.0301638037281	0.0059692129156519	0.0156932588526556	unchanged	1.72674317482225	1.82878377588889	1.45375402925284	2.60861851817894	3.18198547177845	2.2622492407941
FBgn0012037	Ance	2L	13905645	13909212	+	protein_coding	0.714561731245674	8.30192454714586	41.6417193197044	0.000467613687364325	0.00224740007374201	unchanged	223.431478700027	283.669301600947	217.64104676653	380.274284582891	389.582365833886	391.480376816763
FBgn0034128	CG4409	2R	16443211	16444845	+	protein_coding	0.714401381317861	0.955269383894971	17.6745076524462	0.00469842257042863	0.0130915193557507	unchanged	1.772183784686	1.24689802901515	1.21927757292174	2.33607628493636	2.22355611280904	2.22516318766633
FBgn0036878	Cpr76Ba	3L	19517552	19518332	-	protein_coding	0.714253266711041	1.17762418970115	1.53902703943443	0.257516244428567	0.337141942210673	unchanged	1.45409951563979	0.374069408704546	3.23577509736922	2.88116075142151	2.37690481024414	2.70728187832737
FBgn0266098	rg	X	5085759	5254864	+	protein_coding	0.713368381872543	0.371455408241588	22.1695101117581	0.0026406251734287	0.00830176581241177	unchanged	0.954252807138614	0.997518423212122	0.79721995152575	1.4795149804597	1.45681262563351	1.48344212511089
FBgn0024194	rasp	3L	3162180	3163852	+	protein_coding	0.7130533972563	3.69669533968486	69.3812321101556	0.000103867088155619	0.000765984008244056	unchanged	9.31532502206743	10.3076903731919	9.94180174843877	16.6250762277971	14.2997660358236	16.3920354824753
FBgn0038431	CG10405	3R	16454492	16455797	+	protein_coding	0.712807618052109	4.2380238531455	37.7023731645328	0.000620924053851324	0.00275428946505384	unchanged	13.1323362506219	16.8331233917046	13.1306815545418	21.8812478689039	22.5422585229606	24.6251392768407
FBgn0042179	CG18869	3L	4059770	4061923	+	protein_coding	0.712608830178919	3.89796831185859	60.6725048037374	0.000155281747781031	0.0010273253908327	unchanged	11.1329494166172	12.4274170225177	10.4576499523672	18.0267219987589	19.3219358768233	17.096670491903
FBgn0038262	CG14857	3R	14801773	14804342	+	protein_coding	0.71244946208171	3.48797986645785	89.3841123458156	4.8076753414785e-05	0.000449219786706385	unchanged	8.49739404452004	8.85297600600758	8.2066759715886	13.9385885001203	14.1464173383885	12.7946883290814
FBgn0051774	fred	2L	3902928	3991713	-	protein_coding	0.712319629118648	1.8093326395824	17.5609969910654	0.00477404354052414	0.0132573802468705	unchanged	2.31747110305092	2.78473893146717	2.71992689344079	4.32174112713227	4.83048396920583	3.37483083462726
FBgn0034731	CG10384	2R	22454741	22472995	+	protein_coding	0.711754901124944	1.80686669801999	35.3823065917167	0.000742897474597037	0.00317056443124156	unchanged	2.4992335425059	2.90942873436869	2.39165985457725	4.39961033663015	3.94872895895398	4.15363795031048
FBgn0029769	frma	X	5493014	5496052	-	protein_coding	0.711341546510467	1.0534684276072	12.1181410674059	0.0114712144981545	0.0265722880011444	unchanged	1.13601524659359	1.45471436718434	1.96960223318126	2.56968391343	2.26189328716781	2.44767950643296
FBgn0027562	CG10345	3R	16597073	16604861	-	protein_coding	0.711195366389789	1.69532100689799	2.53704006181505	0.158341298670949	0.227953566303915	unchanged	1.72674317482225	1.12220822611364	4.45505267029096	3.77665666064712	3.71870591280132	4.04237979092716
FBgn0039722	Capa	3R	29912991	29914346	-	protein_coding	0.711116963023319	2.21923010879511	41.4344142247885	0.00047435924747236	0.00227064766291195	unchanged	3.45348634964451	3.86538388994697	3.14198451483678	5.29510624585575	5.52055310766381	5.93376850044354
FBgn0028644	beat-Ic	2L	16000291	16041703	+	protein_coding	0.71097093681341	1.53321334837772	20.76589260382	0.00312734492708512	0.00953519632096455	unchanged	1.99938683400472	1.87034704352273	2.57924101964213	3.4651798226556	3.06697394870212	3.74569136590499
FBgn0038084	beat-Vc	3R	12746036	12783192	-	protein_coding	0.710492021103516	1.11814579161397	23.8233952200408	0.00218669775257522	0.00719359739925512	unchanged	1.45409951563979	1.49627763481818	1.8289163593826	2.53074930868106	2.76027655383191	2.33642134704964
FBgn0033250	CG14762	2R	8009119	8013755	-	protein_coding	0.709725341733764	3.72842246514667	81.1215153434103	6.46686008271282e-05	0.000547442090759887	unchanged	9.1790031924762	10.7233230495303	10.3638593698347	15.9242533423162	15.8715901845335	16.5403796949864
FBgn0050108	CG30108	2R	17669395	17670000	+	protein_coding	0.70972516687949	2.53727498036743	48.0715868114443	0.000308607557644783	0.00168428630339467	unchanged	4.68038281596559	4.32257983391919	4.12678563142741	6.38527517882606	6.82401703586221	7.75098510370438
FBgn0051690	CG31690	2L	2677734	2719431	+	protein_coding	0.709637134058092	0.662805711762487	12.0473680319448	0.0116228610490103	0.0268401113031706	unchanged	1.22689646632108	1.20533476138131	0.984801116590632	1.44058037571076	1.80184719486249	2.22516318766633
FBgn0261086	Syt14	3R	4314455	4319069	-	protein_coding	0.70904526624823	1.18451771809523	11.7735752336306	0.0122349274527705	0.0279827623046859	unchanged	1.63586195509477	2.07816338169192	1.26617286418796	2.33607628493636	3.02863677434334	2.63310977207182
FBgn0058263	MFS17	2R	2494742	2565385	-	protein_coding	0.708281060396657	5.25780402987965	80.6668653509406	6.57854757641816e-05	0.00055510707209051	unchanged	32.2628330032579	26.2679851445859	29.4971382064527	48.82399435517	45.8129233587379	45.5416732409042
FBgn0051221	CG31221	3R	19412689	19460311	+	protein_coding	0.708068531755971	4.6852719401875	33.5221080639742	0.000864247795338507	0.00354280169612409	unchanged	20.8117993175945	18.9528500410303	19.3208600016829	34.4960598075603	33.8133877844408	25.7748069238016
FBgn0035612	frm	3L	5538411	5551159	-	protein_coding	0.70767418632584	9.15683102502126	46.0260850415134	0.000350238293976247	0.00184111519484421	unchanged	370.977138927602	476.855369563028	467.405368050421	676.91703816506	698.311630945113	721.95419623834
FBgn0036872	CG12519	3L	19472491	19473145	+	protein_coding	0.707592694505111	1.87946006007678	0.847307795181069	0.390083044997136	0.473637515118419	unchanged	1.72674317482225	0.290942873436869	6.377759612206	4.0491988938897	4.63879809741195	4.45032637533266
FBgn0035756	unc-13-4A	3L	7266192	7312896	-	protein_coding	0.70735463073373	2.60245099007741	87.509529996387	5.13023737106052e-05	0.000468046248773671	unchanged	4.68038281596559	4.48883290445455	4.59573854408962	7.04716345955803	7.20738877944998	7.67681299744883
FBgn0036899	tey	3L	19650506	19664104	-	protein_coding	0.707238552260414	1.18039826480062	8.51893939306504	0.0242314462537899	0.0483095003696857	unchanged	1.772183784686	1.45471436718434	1.78202106811638	1.94673023744697	2.45357915896169	3.56026110026613
FBgn0039789	CG9717	3R	30584020	30587302	-	protein_coding	0.706766738793522	5.78506948091314	247.508319286838	1.97108383208146e-06	5.31646490527159e-05	unchanged	42.1234453436903	41.5632676338384	43.2843538387216	67.1621931919204	65.3265451073551	69.6846938270838
FBgn0034175	ste24b	2R	16998610	17000126	-	protein_coding	0.704527963428811	0.428739796740044	8.2067991806955	0.026092841253926	0.0513701313011656	unchanged	1.09057463672985	1.0806449584798	0.703429368993309	1.16803814246818	1.61016132306861	1.81721660326084
FBgn0051612	CG31612	2L	21762314	21795447	-	protein_coding	0.704501327066794	0.943522966994924	10.1246709001053	0.016981888764138	0.0361730783541655	unchanged	1.63586195509477	1.6209674377197	0.937905825324412	2.45288009918318	2.10854458973271	2.15099108141078
FBgn0025697	santa-maria	2L	7445355	7451244	-	protein_coding	0.704311334083956	3.32924798385623	109.058655622586	2.60355740596647e-05	0.000297216340118219	unchanged	8.04298794588261	7.64764124462627	7.26877014626419	12.4201389149117	11.9228612255795	12.1642254259093
FBgn0013725	phyl	2R	14427336	14432337	-	protein_coding	0.704274777892141	1.04735545531133	29.239569834684	0.00126082291151998	0.00469470822349485	unchanged	1.49954012550354	1.45471436718434	1.5944399030515	2.14140326119167	2.56859068203802	2.52185161268851
FBgn0037163	laza	3L	22458816	22461131	-	protein_coding	0.704083927625921	2.60300125514288	56.8449335801755	0.000188480451205814	0.00117135732531158	unchanged	4.31685793705564	4.86290231315909	4.59573854408962	7.78692094978787	6.97736573329732	7.15760825366002
FBgn0262987	CG43295	3L	16105852	16106428	+	protein_coding	0.703865242652945	-0.152496676307104	3.5437198503599	0.104857861424698	0.162845247300314	unchanged	0.63616853809241	0.78970208504293	0.422057621395985	0.700822885480909	1.45681262563351	0.815893168810987
FBgn0265052	St3	2R	23683377	23687980	+	protein_coding	0.703702619148101	4.01345466511613	10.1335943213381	0.016950191806006	0.0361199311161615	unchanged	13.6321829591231	7.98014738569697	15.5692367003852	19.5841061887165	18.6318667383654	20.6569315921691
FBgn0038980	Octbeta1R	3R	22497215	22520078	+	protein_coding	0.703258995552185	2.78850551265142	66.7604525625713	0.000116628776147828	0.000833129376244791	unchanged	5.58919501324046	5.11228191896212	5.0177961654856	7.67011713554106	8.62586423072471	8.67813643189868
FBgn0054031	CG34031	3L	23174446	23185750	+	protein_coding	0.703124572687823	1.15436834937283	16.3702232747103	0.00567250371733609	0.0151210280819604	unchanged	1.54498073536728	1.37158783191667	2.01649752444749	2.84222614667257	2.33856763588536	2.63310977207182
FBgn0036318	Wbp2	3L	12850165	12853169	+	protein_coding	0.702726702298559	6.37996056341245	224.502817618929	2.68916871231758e-06	6.56170908276318e-05	unchanged	62.7989228316936	62.4280279860253	67.0133712194292	100.139803414272	101.21014030717	103.87803481089
FBgn0039595	AstA-R2	3R	28737109	28744782	-	protein_coding	0.702244331450522	2.48077875820873	58.6243187194149	0.000171998622918809	0.00109955895774006	unchanged	4.31685793705564	3.99007369284849	4.36126208775851	7.16396727380484	6.63233116406833	6.30462903172126
FBgn0085386	CG34357	3R	4491943	4558067	-	protein_coding	0.701897258935793	2.39904544464908	28.4512644848407	0.00135843120730699	0.00495919641868257	unchanged	3.95333305814569	4.32257983391919	3.65783271876521	7.20290187855378	6.17228507176301	5.59999402229359
FBgn0039640	CG14516	3R	29138662	29145787	+	protein_coding	0.70184764441602	4.17767039836038	42.8719725490838	0.000430057263805896	0.00211921453328741	unchanged	14.4046733268067	15.0459028834495	12.0989851466849	20.5185367026911	24.190757020388	21.2873944953412
FBgn0031239	CG17075	2L	259949	267505	-	protein_coding	0.700658594731706	1.847121205507	31.572585690864	0.00102082098725486	0.00400254526969062	unchanged	2.77187720168836	2.95099200200253	2.34476456331103	4.16600270813651	4.02540330767153	4.63575664097152
FBgn0039396	CCAP-R	3R	25923499	25956270	-	protein_coding	0.700588766025035	0.254279252110722	12.3473237302962	0.0109976125012051	0.0256842823692266	unchanged	0.954252807138614	0.748138817409091	0.844115242791971	1.4795149804597	1.07344088204574	1.48344212511089
FBgn0261871	dpr2	2L	10917015	10964153	-	protein_coding	0.700077674098261	1.08563318646799	23.7374329347028	0.00220765474696507	0.00725362596824239	unchanged	1.63586195509477	1.41315109955051	1.64133519431772	2.21927247068954	2.79861372819068	2.41059345330519
FBgn0050022	CG30022	2R	11387160	11388779	-	protein_coding	0.699965759536865	5.57428899088532	178.216162738514	5.59194320098107e-06	0.000108672464239756	unchanged	36.3979285008586	36.4509857148763	37.1410706828467	56.9223921429494	61.1094559278897	56.2595425948303
FBgn0033904	CG18327	2R	14166982	14168233	+	protein_coding	0.699593468791694	4.81069846198393	137.792308420973	1.2562973690331e-05	0.000179365763034752	unchanged	20.6300368781396	22.6935441280758	21.3373575261304	34.8075366455518	34.1967595280286	33.4887059743782
FBgn0037100	CapaR	3L	21558974	21562181	-	protein_coding	0.699576717309002	3.35329956164094	27.6680290143623	0.00146543394305886	0.0052686033112419	unchanged	8.67915648397502	8.2295269915	6.47155019473844	10.8627547249541	12.7662790614726	13.4622372853813
FBgn0035170	dpr20	3L	852720	857248	-	protein_coding	0.698496716460694	1.74528270730619	39.3829012430072	0.000548510187452067	0.00252599334753152	unchanged	2.4992335425059	2.4937960580303	2.53234572837591	3.62091824165136	4.37043787690052	3.93112163154385
FBgn0033273	Gasz	2R	8167948	8170089	+	protein_coding	0.698490859283989	2.13202020157651	40.2963563348829	0.00051374880766718	0.00241281676864042	unchanged	3.22628330032579	3.61600428414394	3.04819393230434	4.90576019836636	5.59722745638136	5.1920474378881
FBgn0034628	Acox57D-p	2R	21386309	21389276	+	protein_coding	0.698176357383362	5.9463967499382	57.4652067879981	0.000182509666808348	0.00114488196378664	unchanged	49.7574678007992	40.4826226753586	52.4289356356346	73.6253375802443	76.3293141483239	75.6555483806552
FBgn0033133	Tsp42Ek	2R	7042656	7044710	+	protein_coding	0.696970748407582	3.76755882136986	8.05881118486242	0.0270413782328179	0.0529261703741572	unchanged	8.90635953329374	14.7965232776465	7.45635131132907	16.1189263660609	15.7949158358159	17.6158752356918
FBgn0053517	Dop2R	X	20004680	20062706	-	protein_coding	0.696843450942754	2.12813850317497	33.4889755859488	0.000866636152837377	0.00354737764701171	unchanged	3.40804573978077	3.20037160780556	3.28267038863544	5.25617164110682	5.82725050253402	4.56158453471597
FBgn0019985	mGluR	4	936819	949441	+	protein_coding	0.6968072746569	2.74357919675604	30.2917389916613	0.00114434570631095	0.00436228331191801	unchanged	5.72551684283169	4.32257983391919	5.25227262181671	8.87708988275818	7.8207835691904	7.4542966786822
FBgn0030114	CG17754	X	9250420	9255953	+	protein_coding	0.696732493363855	3.39956239357729	120.129693732996	1.92809168954419e-05	0.000241646180042146	unchanged	8.22475038533758	8.2295269915	7.7377230589264	12.4980081244095	12.6129303640375	13.1655488603591
FBgn0262728	Pal2	2R	23688077	23690838	+	protein_coding	0.69653561635077	4.63546490038035	146.69449968643	1.03238785805618e-05	0.000160214625856023	unchanged	18.2216845553612	19.4100459850025	19.6960223318126	29.6681688186918	29.4046127331816	31.5973172648619
FBgn0051901	Mur29B	2L	8352187	8355172	+	protein_coding	0.69485564049119	5.61003251231592	150.520479877904	9.52191185371706e-06	0.000151501682213376	unchanged	36.0798442318124	39.7344838579495	37.1410706828467	59.2584684278857	60.0360150458439	59.1522547387966
FBgn0033031	CG8245	2R	5668383	5669986	+	protein_coding	0.694687494379926	2.52903073363303	15.4813955246431	0.00649238594125593	0.0168086239504276	unchanged	3.99877366800943	5.56947786293435	3.51714684496654	6.54101359782181	7.32240030252631	6.89800588176562
FBgn0031829	IFT52	2L	6555717	6557502	-	protein_coding	0.693256874474594	-1.0853618736532	3.42822636451335	0.109604478830084	0.168675590588177	unchanged	0.227203049318718	0.457195943972222	0.187581165064882	0.467215256987273	0.536720441022871	0.407946584405494
FBgn0037935	CG6834	3R	11684672	11688133	-	protein_coding	0.69305058106212	5.18238791968173	128.047814984489	1.58013808228841e-05	0.000212224164123059	unchanged	27.7187720168836	26.2679851445859	30.0598817016474	42.399784571595	44.4327850818219	45.6900174534153
FBgn0050277	Oatp58Da	2R	22218456	22220905	-	protein_coding	0.692810808521487	4.14290705182227	36.7261917491847	0.000668789952816446	0.00292063736327835	unchanged	15.9950946720377	13.1339925722929	11.6300322340227	20.7132097264357	21.0471087229683	22.5112342485577
FBgn0036984	CG13248	3L	20407103	20410566	-	protein_coding	0.692622823058275	2.22826482677682	54.1290656154432	0.000217851344342789	0.00130321351688412	unchanged	3.72613000882697	3.5744410165101	3.32956567990166	5.91805992183878	5.44387875894626	5.41456375665473
FBgn0264001	bru3	3L	13521907	13803400	-	protein_coding	0.692387200536132	4.51622185597584	46.8847291719556	0.000331920164469308	0.0017762124543415	unchanged	19.6303434611372	16.2928009124647	16.9760954383719	30.213253285177	28.1778231537007	24.9218277018629
FBgn0039911	CG1909	4	583108	589348	+	protein_coding	0.692223119703476	3.05485560349901	52.4778471495635	0.000238677796979718	0.00139506651204084	unchanged	6.49800721051533	6.44230648324495	6.09638786460868	10.0840626299753	10.9260946922513	9.01191091004863
FBgn0027929	NimB1	2L	13963507	13965088	+	protein_coding	0.691863943740785	1.82208632188436	36.5542048277068	0.000677717851363943	0.00294640793845112	unchanged	3.04452086087082	2.4937960580303	2.43855514584347	4.12706810338757	4.21708917946541	4.22781005656602
FBgn0029507	Tsp42Ed	2R	7009498	7011739	-	protein_coding	0.69089345190122	6.36714665549662	142.758393345055	1.12435842487344e-05	0.000168622269097266	unchanged	61.3448233160538	67.7896895107904	62.2769468015409	99.8283265762806	99.0249213687196	102.728367163929
FBgn0262869	Gfrl	3R	20378458	20484588	-	protein_coding	0.690782316798258	2.61364865605784	28.9089155499154	0.00130060970910109	0.00481234580686056	unchanged	3.81701122855446	5.02915538369445	5.11158674801804	7.24183648330272	7.09237725637365	7.67681299744883
FBgn0005561	sv	4	1088798	1113317	+	protein_coding	0.690698903495505	1.44282174675319	14.2219930398595	0.00794190838461558	0.0198371716777382	unchanged	1.95394622414097	2.32754298749495	1.78202106811638	3.73772205589818	3.22032264613722	2.63310977207182
FBgn0030960	Atg101	X	18791668	18793517	+	protein_coding	0.690656509337093	3.8783673384492	159.219235929289	7.9795269475101e-06	0.000136711639286301	unchanged	11.3601524659359	11.4298985993056	11.1141840300943	17.7541797655164	17.3667399845257	18.2834241919917
FBgn0052392	CG32392	3L	6756629	6763246	-	protein_coding	0.690425237162953	0.688630615679779	13.6316973539408	0.00876826786701401	0.0213992485544691	unchanged	1.31777768604856	1.0806449584798	1.12548699038929	1.51844958520864	1.80184719486249	2.22516318766633
FBgn0037060	CG10508	3L	21210215	21216051	+	protein_coding	0.688815468360101	1.99814339199277	45.0327886257648	0.000373113719370834	0.00192081812837639	unchanged	3.18084269046205	2.82630219910101	3.04819393230434	4.32174112713227	4.90715831792339	5.00661717224924
FBgn0051636	CG31636	2L	6656459	6658152	-	protein_coding	0.687464902989833	0.972241764300817	10.7937764684177	0.0148057834982232	0.0324944311742106	unchanged	1.81762439454974	0.997518423212122	1.54754461178528	2.25820707543848	2.30023046152659	2.2622492407941
FBgn0034070	SP2353	2R	16031930	16047243	+	protein_coding	0.687421167633363	3.93129139823246	80.9727444491242	6.50313190245033e-05	0.000550043731527947	unchanged	12.7233707618482	11.6792782051086	10.832812282497	19.0390217222314	18.5551923896478	17.7642194482029
FBgn0039647	jus	3R	29171191	29194994	-	protein_coding	0.686545364564886	3.66317655113419	90.6894966824238	4.59856926501233e-05	0.000438811368012068	unchanged	10.3604590489335	9.76736789395203	9.09768650564679	15.41810348058	15.7182414870984	14.7602491448533
FBgn0027569	cert	3L	8282528	8289870	-	protein_coding	0.685810704415473	5.8302052270537	165.089364609194	7.11935915059821e-06	0.000127695306171869	unchanged	43.0776981508289	45.5117780590531	43.5657255863189	68.7585119866269	66.2849744663245	72.429061758539
FBgn0263344	asRNA:CR43425	4	867824	871426	+	ncRNA	0.685521907539391	-1.081996974248	1.89900237117558	0.213593469875528	0.290802145636002	unchanged	0.454406098637435	0.0831265352676768	0.375162330129765	0.584019071234091	0.421708917946541	0.407946584405494
FBgn0015519	nAChRalpha3	X	8276200	8367169	-	protein_coding	0.685471259928558	1.2471852141459	15.7574878750715	0.00622197485162018	0.0162390679744683	unchanged	1.95394622414097	1.74565724062121	1.5944399030515	2.68648772767682	3.29699699485478	2.33642134704964
FBgn0015773	NetA	X	14604012	14653928	-	protein_coding	0.685013128222098	2.8939373047729	45.3005296942769	0.000366760012770339	0.00189539875325521	unchanged	6.08904172174164	5.98511053927273	4.97090087421938	9.22750132549863	9.04757314867125	8.49270616625982
FBgn0036599	CG13044	3L	16302490	16303178	-	protein_coding	0.684890789349669	5.78430713822973	4.78783155349391	0.0676559830837966	0.112528777083146	unchanged	30.8087334876181	66.4596649465076	30.3412534492447	64.0474248120053	64.5214644458208	72.3919757054112
